task_id,phase,method,k,n,settled_effect_error_mean,immediate_effect_error_mean,contact_mode_preservation,task_progress_preservation_005,task_progress_mae,action_reconstruction_error_mean,codebook_utilization,dead_code_ratio,clipped_coordinate_rate
bowl_on_plate,pre_contact,caaa_v2,64,192,3826.8582828026797,1250.1482922501484,0.5572916666666666,0.5,0.03254962387155718,1.000866083804015,0.015625,0.984375,0.9583333333333334
bowl_on_plate,pre_contact,caaa_v2,128,48,4294.57570674496,1977.3662380440371,0.7708333333333334,0.5625,0.032148434550021136,0.972165111565682,0.0078125,0.9921875,0.9375
bowl_on_plate,pre_contact,covariance_mahalanobis,32,48,377.69235546251116,239.28279310097605,0.4791666666666667,1.0,0.0024805011961296767,0.10213276109547774,0.09375,0.90625,0.0
bowl_on_plate,pre_contact,covariance_mahalanobis,64,192,428.0521097522084,268.9707319160768,0.5625,1.0,0.0026156020601148544,0.10615709131424579,0.109375,0.890625,0.0
bowl_on_plate,pre_contact,covariance_mahalanobis,128,48,480.18193606326486,304.98427371734505,0.5,1.0,0.0026929510353018832,0.1093618126541167,0.0703125,0.9296875,0.0
bowl_on_plate,pre_contact,euclidean_farthest,32,48,318.8757816639845,166.3888530112398,0.7291666666666666,1.0,0.003116118115016664,0.08676132229933486,0.125,0.875,0.0
bowl_on_plate,pre_contact,euclidean_farthest,64,192,474.2135292875053,303.9590883705337,0.7916666666666666,1.0,0.0015642997863100424,0.0955743997576471,0.09375,0.90625,0.0
bowl_on_plate,pre_contact,euclidean_farthest,128,48,292.51572564339034,201.9376515846036,0.5,1.0,0.0026243709265395244,0.08503080270676011,0.046875,0.953125,0.0
bowl_on_plate,pre_contact,global_kmeans,32,48,265.4622454557068,147.60589379079087,0.5416666666666666,1.0,0.0015167197097586832,0.07928425310388952,0.15625,0.84375,0.0
bowl_on_plate,pre_contact,global_kmeans,64,192,294.1846088990394,166.9033581685737,0.578125,1.0,0.001945511396839337,0.07504010089656192,0.125,0.875,0.0
bowl_on_plate,pre_contact,global_kmeans,128,48,336.61917991596465,169.7565611545787,0.5416666666666666,1.0,0.0031807652424803226,0.08273068569189293,0.03125,0.96875,0.0
bowl_on_plate,pre_contact,old_diagonal_sensitivity,32,48,2122.0840340138543,1196.2082445585684,0.5833333333333334,1.0,0.0037526696246054335,0.6238782570524838,0.03125,0.96875,0.28125
bowl_on_plate,pre_contact,old_diagonal_sensitivity,64,192,1672.996868328594,872.4473491456048,0.765625,1.0,0.015610085031500326,0.4878018394385221,0.015625,0.984375,0.1970486111111111
bowl_on_plate,pre_contact,old_diagonal_sensitivity,128,48,482.178174582744,431.58291625885323,0.7708333333333334,1.0,0.0020568050124547426,0.3931169906471274,0.0078125,0.9921875,0.125
bowl_on_plate,pre_contact,pca_kmeans,32,48,241.35462346870295,98.00051324429755,0.8333333333333334,1.0,0.0023255391013425053,0.06949760119065308,0.1875,0.8125,0.0
bowl_on_plate,pre_contact,pca_kmeans,64,192,299.34946000136824,191.97151409661,0.4322916666666667,1.0,0.0013779672109110021,0.06600712448985831,0.09375,0.90625,0.0
bowl_on_plate,pre_contact,pca_kmeans,128,48,296.2486155142994,166.28594761755508,0.6041666666666666,1.0,0.0017174493860342445,0.07058944400778884,0.0703125,0.9296875,0.0
bowl_on_plate,pre_contact,permuted_j,32,48,8216.509869895726,5177.199835239393,0.7708333333333334,0.5,0.07615720611200441,1.0255342744229905,0.03125,0.96875,1.0
bowl_on_plate,pre_contact,permuted_j,64,192,8391.71184852029,4933.041418627203,0.8072916666666666,0.5,0.07680226747363673,1.0208530409413394,0.015625,0.984375,1.0
bowl_on_plate,pre_contact,permuted_j,128,48,8395.714336494986,4168.129727486265,0.7708333333333334,0.75,0.04551972917246306,1.0022610248729802,0.0078125,0.9921875,1.0
bowl_on_plate,pre_contact,phase_conditioned_kmeans,32,48,378.73044336047604,217.73869732154222,0.5,1.0,0.003678930578405568,0.08654475524020071,0.09375,0.90625,0.0
bowl_on_plate,pre_contact,phase_conditioned_kmeans,64,192,400.17294557388533,213.92717399511446,0.546875,1.0,0.003762416015437768,0.08582900969889899,0.140625,0.859375,0.0
bowl_on_plate,pre_contact,phase_conditioned_kmeans,128,48,335.16290691983824,194.05382628003449,0.4791666666666667,1.0,0.0033552003015440215,0.08248478811031972,0.0390625,0.9609375,0.0
bowl_on_plate,pre_contact,random_spd,32,48,598.2629178139065,289.13215370715227,0.5208333333333334,1.0,0.0032129591197651414,0.1515739037178452,0.03125,0.96875,0.0
bowl_on_plate,pre_contact,random_spd,64,192,428.8966062805387,298.30544821170366,0.5104166666666666,1.0,0.0010656682766474477,0.1412100962653284,0.015625,0.984375,0.0
bowl_on_plate,pre_contact,random_spd,128,48,406.1341131447468,296.9647440495688,0.5,1.0,0.0010973179060221373,0.13738424363102947,0.015625,0.984375,0.0
plate_push,contact_onset,caaa_v2,32,48,1746.074664810447,1701.7616213361325,0.0,1.0,0.0006881153411118072,1.0816481341599524,0.03125,0.96875,1.0
plate_push,contact_onset,caaa_v2,64,192,1684.2464707836962,1245.5199710822292,1.0,1.0,0.0009428264001575121,0.9731527052801084,0.015625,0.984375,1.0
plate_push,contact_onset,caaa_v2,128,48,2541.0890516746604,1541.552677259818,0.75,1.0,0.0030662865912528705,0.990602807037015,0.0078125,0.9921875,0.9479166666666666
plate_push,contact_onset,covariance_mahalanobis,32,48,330.15389952193254,291.4752082874955,1.0,1.0,0.00012034225377242605,0.15796021562736912,0.125,0.875,0.0
plate_push,contact_onset,covariance_mahalanobis,64,192,372.8553164464991,242.66472223113578,1.0,1.0,0.00014208768327577195,0.14751265390009857,0.078125,0.921875,0.0
plate_push,contact_onset,covariance_mahalanobis,128,48,756.5033884195415,504.32028652817695,1.0,1.0,0.00022605039251013094,0.18320181399810045,0.046875,0.953125,0.0
plate_push,contact_onset,euclidean_farthest,32,48,510.30619374241525,297.3882543472248,1.0,1.0,0.0001891301964197217,0.12667117865464209,0.09375,0.90625,0.0
plate_push,contact_onset,euclidean_farthest,64,192,358.9989378947512,205.5415505621737,1.0,1.0,7.89451599887919e-05,0.12183639816392673,0.09375,0.90625,0.0
plate_push,contact_onset,euclidean_farthest,128,48,379.4145954069061,196.94655147019725,1.0,1.0,6.128815380867783e-05,0.12116109502026991,0.0390625,0.9609375,0.0
plate_push,contact_onset,global_kmeans,32,48,272.1914633264182,204.23522277907185,1.0,1.0,8.186455483887142e-05,0.12482294006184426,0.09375,0.90625,0.0
plate_push,contact_onset,global_kmeans,64,192,238.06799294077214,198.50293245110547,1.0,1.0,6.24560270463583e-05,0.12618934451701003,0.0625,0.9375,0.0
plate_push,contact_onset,global_kmeans,128,48,336.9978797182626,193.98100350284082,1.0,1.0,6.404115641437198e-05,0.12230712467326284,0.0390625,0.9609375,0.0
plate_push,contact_onset,old_diagonal_sensitivity,32,48,2107.393352710966,1549.0309650826657,1.0,1.0,0.0020456202118636128,0.8275583250515232,0.03125,0.96875,0.6770833333333334
plate_push,contact_onset,old_diagonal_sensitivity,64,192,1877.2919268665437,1564.2263663028634,1.0,1.0,0.0019703452687756663,0.684484866257773,0.015625,0.984375,0.4375
plate_push,contact_onset,old_diagonal_sensitivity,128,48,811.7410403768569,977.1931242754563,1.0,1.0,0.0007265245337583663,0.7049666474242754,0.0078125,0.9921875,0.4479166666666667
plate_push,contact_onset,pca_kmeans,32,48,231.11218956222012,192.83910534908094,1.0,1.0,5.603948520145958e-05,0.1256396289636844,0.125,0.875,0.0
plate_push,contact_onset,pca_kmeans,64,192,271.7810402268469,190.1825007553895,1.0,1.0,9.819912010327898e-05,0.12667440081277304,0.078125,0.921875,0.0
plate_push,contact_onset,pca_kmeans,128,48,279.57186193616474,187.46408165763685,1.0,1.0,9.717010046362665e-05,0.11987685571913446,0.046875,0.953125,0.0
plate_push,contact_onset,permuted_j,32,48,1781.6376598902953,1630.6501771590417,0.25,1.0,0.0013887235919516994,1.0931413921051532,0.03125,0.96875,1.0
plate_push,contact_onset,permuted_j,64,192,1893.717709589807,1631.1215903002412,0.25,1.0,0.002153709178251747,1.0858078395888684,0.015625,0.984375,1.0
plate_push,contact_onset,permuted_j,128,48,1930.0911944312932,1389.791025657001,0.25,1.0,0.0023817409975592733,1.030446159539353,0.0078125,0.9921875,1.0
plate_push,contact_onset,phase_conditioned_kmeans,32,48,214.59303253923517,229.9937026040129,1.0,1.0,0.00010993837205597837,0.13393101898169257,0.09375,0.90625,0.0
plate_push,contact_onset,phase_conditioned_kmeans,64,192,217.32246128724262,231.99728887673248,1.0,1.0,0.00010339782141787668,0.1335682356736003,0.0625,0.9375,0.0
plate_push,contact_onset,phase_conditioned_kmeans,128,48,173.36277999364165,220.67399295710948,1.0,1.0,8.160366883464953e-05,0.12981006721635946,0.0390625,0.9609375,0.0
plate_push,contact_onset,random_spd,32,48,898.3779299757663,751.0819825911241,0.25,1.0,0.0006578321905942298,0.3245385865861913,0.03125,0.96875,0.0
plate_push,contact_onset,random_spd,64,192,1023.2521790023962,789.766658365162,0.25,1.0,0.0006204019050948809,0.35264502500052836,0.015625,0.984375,0.0
plate_push,contact_onset,random_spd,128,48,959.3752749258887,644.4978496221921,0.25,1.0,0.0006375244137606836,0.3838201051541799,0.0078125,0.9921875,0.0
plate_push,free_space,caaa_v2,32,48,193.9707062506424,266.0781452461079,1.0,1.0,0.0,1.086584894614098,0.03125,0.96875,0.984375
plate_push,free_space,caaa_v2,64,192,203.74139448707783,283.42231614172164,1.0,1.0,0.0,1.0990679197294522,0.015625,0.984375,1.0
plate_push,free_space,caaa_v2,128,48,203.63583601904688,283.41426716661164,1.0,1.0,0.0,1.0990696678240421,0.0078125,0.9921875,1.0
plate_push,free_space,covariance_mahalanobis,32,48,34.6898865964006,19.079934936116825,1.0,1.0,0.0,0.052955514724976865,0.0625,0.9375,0.0
plate_push,free_space,covariance_mahalanobis,64,192,21.671649746826933,13.446696404769957,1.0,1.0,0.0,0.0375714498756781,0.03125,0.96875,0.0
plate_push,free_space,covariance_mahalanobis,128,48,22.773566697452143,13.057751736358043,1.0,1.0,0.0,0.038572812257421686,0.015625,0.984375,0.0
plate_push,free_space,euclidean_farthest,32,48,60.05951698013041,42.672470935725016,1.0,1.0,0.0,0.07312827479697376,0.0625,0.9375,0.0
plate_push,free_space,euclidean_farthest,64,192,27.88098805976305,19.534744522148074,1.0,1.0,0.0,0.04882579372879533,0.03125,0.96875,0.0
plate_push,free_space,euclidean_farthest,128,48,20.577411659664072,10.961444050730487,1.0,1.0,0.0,0.030589381750422823,0.03125,0.96875,0.0
plate_push,free_space,global_kmeans,32,48,29.878352404086552,16.10960820573014,1.0,1.0,0.0,0.044196649415294574,0.03125,0.96875,0.0
plate_push,free_space,global_kmeans,64,192,21.694625543135533,13.812103450574426,1.0,1.0,0.0,0.034687011266011876,0.03125,0.96875,0.0
plate_push,free_space,global_kmeans,128,48,18.375981801408553,10.23518332880324,1.0,1.0,0.0,0.028500367655914877,0.0390625,0.9609375,0.0
plate_push,free_space,old_diagonal_sensitivity,32,48,528.0156500171931,211.3813249629121,1.0,1.0,0.0,0.8788525483827186,0.03125,0.96875,0.7092013888888888
plate_push,free_space,old_diagonal_sensitivity,64,192,449.90911736562293,239.4849679083135,1.0,1.0,0.0,0.940195698868401,0.015625,0.984375,0.7469618055555556
plate_push,free_space,old_diagonal_sensitivity,128,48,418.89017137787124,144.31876807802647,1.0,1.0,0.0,0.7087001071218596,0.0078125,0.9921875,0.5078125
