candidate_distance_spearman,context_modulation_norm,inference_latency_ms,kendall_tau,level,method,metric_condition_number,n,ndcg_at_16,oracle_neighbor_recall_at_1,oracle_neighbor_recall_at_8,oracle_regret,pairwise_accuracy,phase,task_id
-0.012991002229,0,0,-0.00847523716065,pooled,B0_CURRENT_CONTACT_KMEANS__FULL,1,6144,0.377710347256,0.01220703125,0.08837890625,0.403052725982,0.49576238142,ALL,ALL
0.00575628992563,0,0,0.00370760539698,task,B0_CURRENT_CONTACT_KMEANS__FULL,1,1536,0.296260493647,0.0110677083333,0.09033203125,0.593350198227,0.501853802698,ALL,bowl_on_plate
-0.0187008321606,0,0,-0.0133663800956,task,B0_CURRENT_CONTACT_KMEANS__FULL,1,1536,0.340825053328,0.0130208333333,0.0904947916667,0.366239659116,0.493316809952,ALL,plate_push
-0.0332234329326,0,0,-0.021449615299,task,B0_CURRENT_CONTACT_KMEANS__FULL,1,1536,0.391597814683,0.00716145833333,0.0843098958333,0.374682428694,0.489275192351,ALL,stove_turn_on
-0.0057960337483,0,0,-0.00279255864501,task,B0_CURRENT_CONTACT_KMEANS__FULL,1,1536,0.482158027364,0.017578125,0.08837890625,0.277938617889,0.498603720677,ALL,wine_rack
-0.0712720836345,0,0,-0.0479309451654,phase,B0_CURRENT_CONTACT_KMEANS__FULL,1,1536,0.665894224554,0.00260416666667,0.0961100260417,0.103708725171,0.476034527417,free_space,ALL
0.0295320093145,0,0,0.0202269102552,phase,B0_CURRENT_CONTACT_KMEANS__FULL,1,1536,0.275839709234,0.013671875,0.0850423177083,0.515222853685,0.510113455128,pre_contact,ALL
-0.00110317798838,0,0,0.000200325713336,phase,B0_CURRENT_CONTACT_KMEANS__FULL,1,1536,0.277852195109,0.0188802083333,0.0870768229167,0.498577272302,0.500100162857,contact_onset,ALL
-0.00912075660751,0,0,-0.00639723944571,phase,B0_CURRENT_CONTACT_KMEANS__FULL,1,1536,0.291255260125,0.013671875,0.0852864583333,0.494702052768,0.496801380277,post_contact,ALL
0.0584844579585,0,0,0.0421137974254,pooled,B0_CURRENT_CONTACT_KMEANS__K64,1,6144,0.328086662107,0.00944010416667,0.0678914388021,0.399466757044,0.521056898713,ALL,ALL
0.0443893292791,0,0,0.0320554808454,task,B0_CURRENT_CONTACT_KMEANS__K64,1,1536,0.255670658681,0.009765625,0.0690104166667,0.56952118794,0.516027740423,ALL,bowl_on_plate
0.0630595060477,0,0,0.0456057991361,task,B0_CURRENT_CONTACT_KMEANS__K64,1,1536,0.288259131012,0.01171875,0.0652669270833,0.3768775072,0.522802899568,ALL,plate_push
0.0743642701573,0,0,0.0534578897725,task,B0_CURRENT_CONTACT_KMEANS__K64,1,1536,0.341037818375,0.00716145833333,0.0655924479167,0.379843392283,0.526728944886,ALL,stove_turn_on
0.05212472635,0,0,0.0373360199476,task,B0_CURRENT_CONTACT_KMEANS__K64,1,1536,0.427379040358,0.00911458333333,0.0716959635417,0.271624940755,0.518668009974,ALL,wine_rack
0.127411429091,0,0,0.0914496318252,phase,B0_CURRENT_CONTACT_KMEANS__K64,1,1536,0.602205477719,0.00911458333333,0.0546875,0.0943472347529,0.545724815913,free_space,ALL
0.0102185389578,0,0,0.00756066231846,phase,B0_CURRENT_CONTACT_KMEANS__K64,1,1536,0.223559295233,0.0123697916667,0.07080078125,0.520779446609,0.503780331159,pre_contact,ALL
0.0487018917796,0,0,0.0352797998653,phase,B0_CURRENT_CONTACT_KMEANS__K64,1,1536,0.245606506534,0.00911458333333,0.0775553385417,0.499673869581,0.517639899933,contact_onset,ALL
0.047605972006,0,0,0.0341650956926,phase,B0_CURRENT_CONTACT_KMEANS__K64,1,1536,0.24097536894,0.00716145833333,0.0685221354167,0.483066477235,0.517082547846,post_contact,ALL
0.136663382603,0,0.0123949460165,0.0940593905217,pooled,B1_ACTION_ONLY__FULL,1.06559240818,6144,0.470301318331,0.076171875,0.171020507812,0.267329143647,0.547029695261,ALL,ALL
0.134807669474,0,0.0123949460165,0.0915557022671,task,B1_ACTION_ONLY__FULL,1.06559240818,1536,0.385060882614,0.0755208333333,0.161458333333,0.417603391134,0.545777851134,ALL,bowl_on_plate
0.143486202185,0,0.0123949460165,0.0977841138465,task,B1_ACTION_ONLY__FULL,1.06559240818,1536,0.427426386777,0.0735677083333,0.165852864583,0.237168476535,0.548892056923,ALL,plate_push
0.111494640643,0,0.0123949460165,0.0771485954305,task,B1_ACTION_ONLY__FULL,1.06559240818,1536,0.474989260569,0.0651041666667,0.160970052083,0.244930072166,0.538574297715,ALL,stove_turn_on
0.156865018111,0,0.0123949460165,0.109749150543,task,B1_ACTION_ONLY__FULL,1.06559240818,1536,0.593728743365,0.0904947916667,0.19580078125,0.169614634753,0.554874575271,ALL,wine_rack
0.149403409851,0,0.0123949460165,0.105528197001,phase,B1_ACTION_ONLY__FULL,1.06559240818,1536,0.799785896721,0.130208333333,0.23046875,0.0267928846628,0.552764098501,free_space,ALL
0.146967755555,0,0.0123949460165,0.0997209591775,phase,B1_ACTION_ONLY__FULL,1.06559240818,1536,0.35500632904,0.0559895833333,0.154052734375,0.36868103971,0.549860479589,pre_contact,ALL
0.12407509007,0,0.0123949460165,0.0852065241875,phase,B1_ACTION_ONLY__FULL,1.06559240818,1536,0.356411066857,0.0514322916667,0.14697265625,0.34698996684,0.542603262094,contact_onset,ALL
0.126207274937,0,0.0123949460165,0.0857818817206,phase,B1_ACTION_ONLY__FULL,1.06559240818,1536,0.370001980706,0.0670572916667,0.152587890625,0.326852683375,0.54289094086,post_contact,ALL
0.0502574864669,0,0.0123949460165,0.0370120620982,pooled,B1_ACTION_ONLY__K64,1.06559240818,6144,0.38575282771,0.0428059895833,0.0970662434896,0.28702035787,0.518506031049,ALL,ALL
0.0493224850408,0,0.0123949460165,0.0360840533406,task,B1_ACTION_ONLY__K64,1.06559240818,1536,0.309770624238,0.0416666666667,0.0946451822917,0.429559059856,0.51804202667,ALL,bowl_on_plate
0.0563695852255,0,0.0123949460165,0.0414610335684,task,B1_ACTION_ONLY__K64,1.06559240818,1536,0.343558811604,0.0364583333333,0.0974934895833,0.272225089852,0.520730516784,ALL,plate_push
0.0655640450135,0,0.0123949460165,0.0482986275698,task,B1_ACTION_ONLY__K64,1.06559240818,1536,0.403392650814,0.0403645833333,0.0953776041667,0.268114003197,0.524149313785,ALL,stove_turn_on
0.0297738305878,0,0.0123949460165,0.0222045339139,task,B1_ACTION_ONLY__K64,1.06559240818,1536,0.486289224186,0.052734375,0.100748697917,0.178183278574,0.511102266957,ALL,wine_rack
0.0969734495928,0,0.0123949460165,0.0712124658449,phase,B1_ACTION_ONLY__K64,1.06559240818,1536,0.683914754053,0.0598958333333,0.09130859375,0.0370715116935,0.535606232922,free_space,ALL
0.0361840460664,0,0.0123949460165,0.0262190677734,phase,B1_ACTION_ONLY__K64,1.06559240818,1536,0.285399938231,0.0403645833333,0.102132161458,0.381520243595,0.513109533887,pre_contact,ALL
0.038110615446,0,0.0123949460165,0.0284591026952,phase,B1_ACTION_ONLY__K64,1.06559240818,1536,0.284947664367,0.0384114583333,0.09521484375,0.376495536322,0.514229551348,contact_onset,ALL
0.0297618347624,0,0.0123949460165,0.0221576120792,phase,B1_ACTION_ONLY__K64,1.06559240818,1536,0.28874895419,0.0325520833333,0.099609375,0.35299413987,0.51107880604,post_contact,ALL
0.640845863961,0,0.00894824250963,0.496707894799,pooled,B2_STATIC_CONSEQUENCE__FULL,1.04927885532,6144,0.616903834884,0.228515625,0.375325520833,0.206854476071,0.748353947399,ALL,ALL
0.536243087824,0,0.00894824250963,0.417072926919,task,B2_STATIC_CONSEQUENCE__FULL,1.04927885532,1536,0.496043862981,0.214192708333,0.33447265625,0.368374844953,0.70853646346,ALL,bowl_on_plate
0.682864654606,0,0.00894824250963,0.535830253253,task,B2_STATIC_CONSEQUENCE__FULL,1.04927885532,1536,0.577900793532,0.22265625,0.366373697917,0.179115270317,0.767915126626,ALL,plate_push
0.682611429024,0,0.00894824250963,0.52421769875,task,B2_STATIC_CONSEQUENCE__FULL,1.04927885532,1536,0.662210986684,0.199869791667,0.385172526042,0.144809332722,0.762108849375,ALL,stove_turn_on
0.661664284389,0,0.00894824250963,0.509710700274,task,B2_STATIC_CONSEQUENCE__FULL,1.04927885532,1536,0.731459696341,0.27734375,0.415283203125,0.135118456293,0.754855350137,ALL,wine_rack
0.932039002961,0,0.00894824250963,0.785059445108,phase,B2_STATIC_CONSEQUENCE__FULL,1.04927885532,1536,0.974429102669,0.513671875,0.663981119792,0.0035309847043,0.892529722554,free_space,ALL
0.492209088065,0,0.00894824250963,0.354837511721,phase,B2_STATIC_CONSEQUENCE__FULL,1.04927885532,1536,0.481508362993,0.126302083333,0.267008463542,0.300945664292,0.677418755861,pre_contact,ALL
0.522511768827,0,0.00894824250963,0.384323891841,phase,B2_STATIC_CONSEQUENCE__FULL,1.04927885532,1536,0.469591173756,0.134114583333,0.260009765625,0.292091697641,0.692161945921,contact_onset,ALL
0.61662359599,0,0.00894824250963,0.462610730526,phase,B2_STATIC_CONSEQUENCE__FULL,1.04927885532,1536,0.54208670012,0.139973958333,0.310302734375,0.230849557649,0.731305365263,post_contact,ALL
0.00929354364383,0,0.00894824250963,0.0252023641642,pooled,B2_STATIC_CONSEQUENCE__K64,1.04927885532,6144,0.518105122159,0.113606770833,0.211690266927,0.22799741585,0.512601182082,ALL,ALL
0.0171414445979,0,0.00894824250963,0.0281656462758,task,B2_STATIC_CONSEQUENCE__K64,1.04927885532,1536,0.416125578286,0.100260416667,0.192545572917,0.379826074092,0.514082823138,ALL,bowl_on_plate
0.023924366517,0,0.00894824250963,0.0400239556937,task,B2_STATIC_CONSEQUENCE__K64,1.04927885532,1536,0.472376283716,0.114583333333,0.199869791667,0.206425096297,0.520011977847,ALL,plate_push
0.00654275647672,0,0.00894824250963,0.0226722899995,task,B2_STATIC_CONSEQUENCE__K64,1.04927885532,1536,0.554608578021,0.100911458333,0.2265625,0.16904751942,0.511336145,ALL,stove_turn_on
-0.0104343930163,0,0.00894824250963,0.0099475646879,task,B2_STATIC_CONSEQUENCE__K64,1.04927885532,1536,0.629310048615,0.138671875,0.227783203125,0.156690973591,0.504973782344,ALL,wine_rack
-0.00241562022433,0,0.00894824250963,0.0444171086237,phase,B2_STATIC_CONSEQUENCE__K64,1.04927885532,1536,0.871793411448,0.203776041667,0.295166015625,0.0100621357448,0.522208554312,free_space,ALL
-0.00692130962246,0,0.00894824250963,0.00188570807649,phase,B2_STATIC_CONSEQUENCE__K64,1.04927885532,1536,0.377428573896,0.0787760416667,0.1728515625,0.32571618174,0.500942854038,pre_contact,ALL
0.00884877701156,0,0.00894824250963,0.0155365218627,phase,B2_STATIC_CONSEQUENCE__K64,1.04927885532,1536,0.383418612599,0.078125,0.173177083333,0.323667786889,0.507768260931,contact_onset,ALL
0.0376623274106,0,0.00894824250963,0.0389701180941,phase,B2_STATIC_CONSEQUENCE__K64,1.04927885532,1536,0.439779890693,0.09375,0.20556640625,0.252543559027,0.519485059047,post_contact,ALL
0.136663382603,0,0.00818850282435,0.0940593905217,pooled,CONTROL_ACTION_ONLY__FULL,1.06559240818,6144,0.470301318331,0.076171875,0.171020507812,0.267329143647,0.547029695261,ALL,ALL
0.134807669474,0,0.00818850282435,0.0915557022671,task,CONTROL_ACTION_ONLY__FULL,1.06559240818,1536,0.385060882614,0.0755208333333,0.161458333333,0.417603391134,0.545777851134,ALL,bowl_on_plate
0.143486202185,0,0.00818850282435,0.0977841138465,task,CONTROL_ACTION_ONLY__FULL,1.06559240818,1536,0.427426386777,0.0735677083333,0.165852864583,0.237168476535,0.548892056923,ALL,plate_push
0.111494640643,0,0.00818850282435,0.0771485954305,task,CONTROL_ACTION_ONLY__FULL,1.06559240818,1536,0.474989260569,0.0651041666667,0.160970052083,0.244930072166,0.538574297715,ALL,stove_turn_on
0.156865018111,0,0.00818850282435,0.109749150543,task,CONTROL_ACTION_ONLY__FULL,1.06559240818,1536,0.593728743365,0.0904947916667,0.19580078125,0.169614634753,0.554874575271,ALL,wine_rack
0.149403409851,0,0.00818850282435,0.105528197001,phase,CONTROL_ACTION_ONLY__FULL,1.06559240818,1536,0.799785896721,0.130208333333,0.23046875,0.0267928846628,0.552764098501,free_space,ALL
0.146967755555,0,0.00818850282435,0.0997209591775,phase,CONTROL_ACTION_ONLY__FULL,1.06559240818,1536,0.35500632904,0.0559895833333,0.154052734375,0.36868103971,0.549860479589,pre_contact,ALL
0.12407509007,0,0.00818850282435,0.0852065241875,phase,CONTROL_ACTION_ONLY__FULL,1.06559240818,1536,0.356411066857,0.0514322916667,0.14697265625,0.34698996684,0.542603262094,contact_onset,ALL
0.126207274937,0,0.00818850282435,0.0857818817206,phase,CONTROL_ACTION_ONLY__FULL,1.06559240818,1536,0.370001980706,0.0670572916667,0.152587890625,0.326852683375,0.54289094086,post_contact,ALL
0.0502574864669,0,0.00818850282435,0.0370120620982,pooled,CONTROL_ACTION_ONLY__K64,1.06559240818,6144,0.38575282771,0.0428059895833,0.0970662434896,0.28702035787,0.518506031049,ALL,ALL
0.0493224850408,0,0.00818850282435,0.0360840533406,task,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.309770624238,0.0416666666667,0.0946451822917,0.429559059856,0.51804202667,ALL,bowl_on_plate
0.0563695852255,0,0.00818850282435,0.0414610335684,task,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.343558811604,0.0364583333333,0.0974934895833,0.272225089852,0.520730516784,ALL,plate_push
0.0655640450135,0,0.00818850282435,0.0482986275698,task,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.403392650814,0.0403645833333,0.0953776041667,0.268114003197,0.524149313785,ALL,stove_turn_on
0.0297738305878,0,0.00818850282435,0.0222045339139,task,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.486289224186,0.052734375,0.100748697917,0.178183278574,0.511102266957,ALL,wine_rack
0.0969734495928,0,0.00818850282435,0.0712124658449,phase,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.683914754053,0.0598958333333,0.09130859375,0.0370715116935,0.535606232922,free_space,ALL
0.0361840460664,0,0.00818850282435,0.0262190677734,phase,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.285399938231,0.0403645833333,0.102132161458,0.381520243595,0.513109533887,pre_contact,ALL
0.038110615446,0,0.00818850282435,0.0284591026952,phase,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.284947664367,0.0384114583333,0.09521484375,0.376495536322,0.514229551348,contact_onset,ALL
0.0297618347624,0,0.00818850282435,0.0221576120792,phase,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.28874895419,0.0325520833333,0.099609375,0.35299413987,0.51107880604,post_contact,ALL
0.637748733362,5.9739004001,0.0118304911578,0.493699504868,pooled,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.6396847665,6144,0.614728172901,0.224934895833,0.37412516276,0.20868749447,0.746849752434,ALL,ALL
0.531295630141,5.99808505177,0.0118304911578,0.413390312295,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.6531111598,1536,0.492834434595,0.201822916667,0.3330078125,0.375695332845,0.706695156147,ALL,bowl_on_plate
0.679118488234,5.79738721251,0.0118304911578,0.530499369133,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.5989405513,1536,0.574997241455,0.22265625,0.363037109375,0.179761884142,0.765249684567,ALL,plate_push
0.681577989073,6.05895751715,0.0118304911578,0.523866867459,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.6376666427,1536,0.660075164914,0.203125,0.382893880208,0.145647272983,0.76193343373,ALL,stove_turn_on
0.659002825999,6.04117181897,0.0118304911578,0.507041470585,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.6690207124,1536,0.731005850641,0.272135416667,0.417561848958,0.133645487908,0.753520735293,ALL,wine_rack
0.931091965189,5.89459452033,0.0118304911578,0.783210608692,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.7049987912,1536,0.974022477273,0.49609375,0.663167317708,0.00360285628437,0.891605304346,free_space,ALL
0.491824236495,5.86604738235,0.0118304911578,0.353999679999,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.6620214581,1536,0.48111118855,0.127604166667,0.268229166667,0.303166118226,0.67699984,pre_contact,ALL
0.515755583514,6.0571668148,0.0118304911578,0.379723347781,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.6006254554,1536,0.466788044697,0.1328125,0.26025390625,0.292654869363,0.689861673891,contact_onset,ALL
0.612323148248,6.07779288292,0.0118304911578,0.457864383,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.5910933614,1536,0.536990981083,0.143229166667,0.304850260417,0.235326134005,0.7289321915,post_contact,ALL
-0.000171986419596,5.9739004001,0.0118304911578,0.0182457006721,pooled,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,12.6396847665,6144,0.515817233382,0.119140625,0.214274088542,0.227212194919,0.509122850336,ALL,ALL
0.00906325109396,5.99808505177,0.0118304911578,0.0217955249028,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,12.6531111598,1536,0.407975464108,0.106119791667,0.187662760417,0.392560961314,0.510897762451,ALL,bowl_on_plate
