candidate_distance_spearman,context_modulation_norm,inference_latency_ms,kendall_tau,level,method,metric_condition_number,n,ndcg_at_16,oracle_neighbor_recall_at_1,oracle_neighbor_recall_at_8,oracle_regret,pairwise_accuracy,phase,task_id
0.00872043883523,6.05802364349,0.00564240101792,0.0148331757966,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,12.5844563007,3840,0.389979175399,0.09375,0.188899739583,0.286327609842,0.507416587898,post_contact,ALL
0.636433848011,5.9359082371,0.00295104826414,0.488540758115,pooled,CONTROL_CONTEXT_SHUFFLED__FULL,12.5980481088,15360,0.610468740645,0.2087890625,0.365128580729,0.186977460867,0.744270379057,ALL,ALL
0.596948871542,6.00478625298,0.00295104826414,0.457822128649,task,CONTROL_CONTEXT_SHUFFLED__FULL,12.60756917,3840,0.584307637404,0.210677083333,0.353938802083,0.208916162595,0.728911064325,ALL,bowl_on_plate
0.682953905734,5.71718089581,0.00295104826414,0.535132435379,task,CONTROL_CONTEXT_SHUFFLED__FULL,12.5967999458,3840,0.584041542945,0.19765625,0.361328125,0.179683501311,0.767566217689,ALL,plate_push
0.655441571875,6.01865563393,0.00295104826414,0.494916404724,task,CONTROL_CONTEXT_SHUFFLED__FULL,12.5895783663,3840,0.650421118997,0.215625,0.3755859375,0.136987695131,0.747458202362,ALL,stove_turn_on
0.610391042893,6.00301016569,0.00295104826414,0.466292063708,task,CONTROL_CONTEXT_SHUFFLED__FULL,12.5982449532,3840,0.623104663233,0.211197916667,0.369661458333,0.22232248443,0.733146031854,ALL,wine_rack
0.925547748641,5.82266352177,0.00295104826414,0.770659254616,phase,CONTROL_CONTEXT_SHUFFLED__FULL,12.6946383476,3840,0.973852098239,0.4421875,0.6638671875,0.00334661104301,0.885329627308,free_space,ALL
0.527349184104,5.81093994379,0.00295104826414,0.3853535742,phase,CONTROL_CONTEXT_SHUFFLED__FULL,12.6090754986,3840,0.477459195425,0.127604166667,0.259798177083,0.264134017077,0.6926767871,pre_contact,ALL
0.539393956066,6.03894762993,0.00295104826414,0.394055222774,phase,CONTROL_CONTEXT_SHUFFLED__FULL,12.5392460823,3840,0.485616426715,0.136979166667,0.258561197917,0.232582678719,0.697027611387,contact_onset,ALL
0.553444503232,6.07108185291,0.00295104826414,0.40409498087,phase,CONTROL_CONTEXT_SHUFFLED__FULL,12.5492325068,3840,0.504947242199,0.128385416667,0.278287760417,0.247846536628,0.702047490435,post_contact,ALL
-0.0178713298182,5.9359082371,0.00295104826414,0.00477309248163,pooled,CONTROL_CONTEXT_SHUFFLED__K64,12.5980481088,15360,0.507102603226,0.1169921875,0.203857421875,0.208950732023,0.502386546241,ALL,ALL
-0.0188222577495,6.00478625298,0.00295104826414,0.00306309625156,task,CONTROL_CONTEXT_SHUFFLED__K64,12.60756917,3840,0.489641656362,0.1125,0.199544270833,0.224164218184,0.501531548126,ALL,bowl_on_plate
0.0100182051163,5.71718089581,0.00295104826414,0.0291409877269,task,CONTROL_CONTEXT_SHUFFLED__K64,12.5967999458,3840,0.486111505927,0.114322916667,0.204752604167,0.202690960278,0.514570493863,ALL,plate_push
-0.0272002468679,6.01865563393,0.00295104826414,-0.00381686260334,task,CONTROL_CONTEXT_SHUFFLED__K64,12.5895783663,3840,0.529398822413,0.116666666667,0.212727864583,0.170590230302,0.498091568698,ALL,stove_turn_on
-0.0354810197718,6.00301016569,0.00295104826414,-0.00929485144857,task,CONTROL_CONTEXT_SHUFFLED__K64,12.5982449532,3840,0.523258428201,0.124479166667,0.198404947917,0.238357519327,0.495352574276,ALL,wine_rack
-0.0488082575807,5.82266352177,0.00295104826414,0.0102758058521,phase,CONTROL_CONTEXT_SHUFFLED__K64,12.6946383476,3840,0.867432917842,0.20078125,0.278971354167,0.00871737462194,0.505137902926,free_space,ALL
-0.0238137053646,5.81093994379,0.00295104826414,-0.00884641799822,phase,CONTROL_CONTEXT_SHUFFLED__K64,12.6090754986,3840,0.375008638086,0.0830729166667,0.171744791667,0.299334242191,0.495576791001,pre_contact,ALL
-0.00972198429796,6.03894762993,0.00295104826414,0.00157182097366,phase,CONTROL_CONTEXT_SHUFFLED__K64,12.5392460823,3840,0.388314922723,0.0877604166667,0.173763020833,0.260732914159,0.500785910487,contact_onset,ALL
