action_reconstruction_rmse,atlas_size,balanced_task_effect_error,candidate_distance_spearman,clipped,code_perplexity,contact_mode_preserved,context_modulation_norm,error_group_contact_mode_and_penetration,error_group_gripper_and_articulation,error_group_object_pose,error_group_task_progress_and_constraint,error_group_tcp_object_relative_pose,inference_latency_ms,intervention,kendall_tau,level,method,metric_condition_number,n,ndcg_at_16,normalized_code_utilization,object_pose_error,oracle_neighbor_recall_at_1,oracle_neighbor_recall_at_8,oracle_regret,pairwise_accuracy,phase,row_type,selected_code_change_fraction,task_id,task_progress_abs_error,tcp_object_relative_pose_error,unique_codes,valid_bank_size
,,,0.610391042893,,,,6.00301016569,,,,,,0.00295104826414,,0.466292063708,task,CONTROL_CONTEXT_SHUFFLED__FULL,12.5982449532,3840,0.623104663233,,,0.211197916667,0.369661458333,0.22232248443,0.733146031854,ALL,,,wine_rack,,,,
,,,0.925547748641,,,,5.82266352177,,,,,,0.00295104826414,,0.770659254616,phase,CONTROL_CONTEXT_SHUFFLED__FULL,12.6946383476,3840,0.973852098239,,,0.4421875,0.6638671875,0.00334661104301,0.885329627308,free_space,,,ALL,,,,
,,,0.527349184104,,,,5.81093994379,,,,,,0.00295104826414,,0.3853535742,phase,CONTROL_CONTEXT_SHUFFLED__FULL,12.6090754986,3840,0.477459195425,,,0.127604166667,0.259798177083,0.264134017077,0.6926767871,pre_contact,,,ALL,,,,
,,,0.539393956066,,,,6.03894762993,,,,,,0.00295104826414,,0.394055222774,phase,CONTROL_CONTEXT_SHUFFLED__FULL,12.5392460823,3840,0.485616426715,,,0.136979166667,0.258561197917,0.232582678719,0.697027611387,contact_onset,,,ALL,,,,
,,,0.553444503232,,,,6.07108185291,,,,,,0.00295104826414,,0.40409498087,phase,CONTROL_CONTEXT_SHUFFLED__FULL,12.5492325068,3840,0.504947242199,,,0.128385416667,0.278287760417,0.247846536628,0.702047490435,post_contact,,,ALL,,,,
,,,-0.0178713298182,,,,5.9359082371,,,,,,0.00295104826414,,0.00477309248163,pooled,CONTROL_CONTEXT_SHUFFLED__K64,12.5980481088,15360,0.507102603226,,,0.1169921875,0.203857421875,0.208950732023,0.502386546241,ALL,,,ALL,,,,
,,,-0.0188222577495,,,,6.00478625298,,,,,,0.00295104826414,,0.00306309625156,task,CONTROL_CONTEXT_SHUFFLED__K64,12.60756917,3840,0.489641656362,,,0.1125,0.199544270833,0.224164218184,0.501531548126,ALL,,,bowl_on_plate,,,,
,,,0.0100182051163,,,,5.71718089581,,,,,,0.00295104826414,,0.0291409877269,task,CONTROL_CONTEXT_SHUFFLED__K64,12.5967999458,3840,0.486111505927,,,0.114322916667,0.204752604167,0.202690960278,0.514570493863,ALL,,,plate_push,,,,
,,,-0.0272002468679,,,,6.01865563393,,,,,,0.00295104826414,,-0.00381686260334,task,CONTROL_CONTEXT_SHUFFLED__K64,12.5895783663,3840,0.529398822413,,,0.116666666667,0.212727864583,0.170590230302,0.498091568698,ALL,,,stove_turn_on,,,,
,,,-0.0354810197718,,,,6.00301016569,,,,,,0.00295104826414,,-0.00929485144857,task,CONTROL_CONTEXT_SHUFFLED__K64,12.5982449532,3840,0.523258428201,,,0.124479166667,0.198404947917,0.238357519327,0.495352574276,ALL,,,wine_rack,,,,
,,,-0.0488082575807,,,,5.82266352177,,,,,,0.00295104826414,,0.0102758058521,phase,CONTROL_CONTEXT_SHUFFLED__K64,12.6946383476,3840,0.867432917842,,,0.20078125,0.278971354167,0.00871737462194,0.505137902926,free_space,,,ALL,,,,
,,,-0.0238137053646,,,,5.81093994379,,,,,,0.00295104826414,,-0.00884641799822,phase,CONTROL_CONTEXT_SHUFFLED__K64,12.6090754986,3840,0.375008638086,,,0.0830729166667,0.171744791667,0.299334242191,0.495576791001,pre_contact,,,ALL,,,,
,,,-0.00972198429796,,,,6.03894762993,,,,,,0.00295104826414,,0.00157182097366,phase,CONTROL_CONTEXT_SHUFFLED__K64,12.5392460823,3840,0.388314922723,,,0.0877604166667,0.173763020833,0.260732914159,0.500785910487,contact_onset,,,ALL,,,,
,,,0.0108586279703,,,,6.07108185291,,,,,,0.00295104826414,,0.016091161099,phase,CONTROL_CONTEXT_SHUFFLED__K64,12.5492325068,3840,0.397653934253,,,0.0963541666667,0.190950520833,0.267018397118,0.508045580549,post_contact,,,ALL,,,,
,,,0.650129354649,,,,1.9643285647,,,,,,0.00362133216135,,0.502609236042,pooled,CONTROL_CURRENT_CONTACT_ONLY__FULL,4.56583504379,15360,0.615833333223,,,0.212565104167,0.375024414062,0.186070553489,0.751304618021,ALL,,,ALL,,,,
,,,0.60636171638,,,,0.859895020723,,,,,,0.00362133216135,,0.466144929977,task,CONTROL_CURRENT_CONTACT_ONLY__FULL,1.75930422544,3840,0.588244686775,,,0.210677083333,0.356315104167,0.20754130032,0.733072464989,ALL,,,bowl_on_plate,,,,
,,,0.693992907632,,,,1.63473248482,,,,,,0.00362133216135,,0.545862703963,task,CONTROL_CURRENT_CONTACT_ONLY__FULL,3.38613545895,3840,0.588576917177,,,0.208333333333,0.369889322917,0.179126189007,0.772931351981,ALL,,,plate_push,,,,
