action_reconstruction_rmse,atlas_size,balanced_task_effect_error,clipped,code_perplexity,contact_mode_preserved,error_group_contact_mode_and_penetration,error_group_gripper_and_articulation,error_group_object_pose,error_group_task_progress_and_constraint,error_group_tcp_object_relative_pose,inference_latency_ms,level,method,n,normalized_code_utilization,object_pose_error,phase,task_id,task_progress_abs_error,tcp_object_relative_pose_error,unique_codes,valid_bank_size
0.0163983282456,64,0.534853903798,0,10.5357051169,0.892578125,1.17437628362,0.295461516412,0.520816031836,0.0828926579935,0.60072302913,0.00818850282435,task,CONTROL_ACTION_ONLY__K64,1536,0.164620392451,0.520816031836,ALL,bowl_on_plate,0.00369412534304,0.60072302913,48,128
0.016170212093,64,0.310006269854,0,10.9216586767,0.975260416667,1.23656884773,0.0820825490252,0.115345972744,0.000868451576241,0.115165528195,0.00818850282435,task,CONTROL_ACTION_ONLY__K64,1536,0.170650916823,0.115345972744,ALL,plate_push,0.000156788916335,0.115165528195,43,128
0.0163119411409,64,0.304398510765,0,10.9332774932,0.981119791667,0.308664986148,0.849705705147,0,0.192508741118,0.171113121411,0.00818850282435,task,CONTROL_ACTION_ONLY__K64,1536,0.170832460832,0,ALL,stove_turn_on,0.00320431099103,0.171113121411,43,128
0.0165424263752,64,0.217721616147,0,9.8471675169,0.969401041667,0.459865432202,0.0902150062604,0.221880508321,0.0584866968689,0.258160437082,0.00818850282435,task,CONTROL_ACTION_ONLY__K64,1536,0.153861992452,0.221880508321,ALL,wine_rack,0.0104797532209,0.258160437082,48,128
0.0162699331535,64,0.0521432158664,0,10.931040617,1,0,6.01468898495e-08,1.31219228623e-29,1.20370621524e-31,0.260716019185,0.00818850282435,phase,CONTROL_ACTION_ONLY__K64,1536,0.17079750964,1.31219228623e-29,free_space,ALL,4.33680868994e-19,0.260716019185,43,128
0.0163637715778,64,0.468138040669,0,10.4938547867,0.845052083333,1.30315863426,0.285934262663,0.284406468554,0.100739428323,0.366451409549,0.00818850282435,phase,CONTROL_ACTION_ONLY__K64,1536,0.163966481042,0.284406468554,pre_contact,ALL,0.000947234461779,0.366451409549,45,128
0.0163956209947,64,0.439869472624,0,10.1901576393,0.973307291667,1.11555277812,0.437460388175,0.333220796878,0.0274665434034,0.285646856545,0.00818850282435,phase,CONTROL_ACTION_ONLY__K64,1536,0.159221213114,0.333220796878,contact_onset,ALL,0.00115808854618,0.285646856545,48,128
0.0163935821287,64,0.406829571405,0,10.6227557608,1,0.760764137326,0.59407006586,0.240415247469,0.206550575831,0.23234783054,0.00818850282435,phase,CONTROL_ACTION_ONLY__K64,1536,0.165980558762,0.240415247469,post_contact,ALL,0.0154296554633,0.23234783054,43,128
0.0186441291884,128,0.263412212178,0,32.7422352031,0.957845052083,0.682491573057,0.208988633848,0.164814638877,0.063556307525,0.197209907581,0.0118304911578,pooled,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,6144,0.255798712525,0.164814638877,ALL,ALL,0.00388288709117,0.197209907581,73,128
0.0187070545179,128,0.480990178081,0,32.2520415605,0.916015625,1.15064208263,0.209906596147,0.468217926874,0.0874510313962,0.488733253356,0.0118304911578,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,1536,0.251969074692,0.468217926874,ALL,bowl_on_plate,0.00380486093842,0.488733253356,58,128
0.0182964474002,128,0.217543064702,0,32.8917749915,0.979817708333,0.955948804529,0.03412692635,0.0448162606303,0.000503193480004,0.0523201385209,0.0118304911578,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,1536,0.256966992121,0.0448162606303,ALL,plate_push,0.000104918059679,0.0523201385209,56,128
