action_reconstruction_rmse,atlas_size,balanced_task_effect_error,clipped,code_perplexity,contact_mode_preserved,error_group_contact_mode_and_penetration,error_group_gripper_and_articulation,error_group_object_pose,error_group_task_progress_and_constraint,error_group_tcp_object_relative_pose,inference_latency_ms,level,method,n,normalized_code_utilization,object_pose_error,phase,task_id,task_progress_abs_error,tcp_object_relative_pose_error,unique_codes,valid_bank_size
0.0214278956628,64,0.436217846447,0,10.4895924234,0.95703125,1.12512271095,0.11985533156,0.323176010521,0.0988029420792,0.514132237127,0,task,B0_CURRENT_CONTACT_KMEANS__K64,3840,0.163899881615,0.323176010521,ALL,bowl_on_plate,0.00377047577398,0.514132237127,22,128
0.0214278956628,64,0.405234321725,0,10.4895924234,0.981510416667,1.36093517225,0.200145031271,0.195205338381,0.00380138724954,0.266084679475,0,task,B0_CURRENT_CONTACT_KMEANS__K64,3840,0.163899881615,0.195205338381,ALL,plate_push,0.00035359772065,0.266084679475,22,128
0.0214278956628,64,0.434029102093,0,10.4895924234,0.910677083333,0.480009832313,1.07450426927,0,0.233371395269,0.382260013616,0,task,B0_CURRENT_CONTACT_KMEANS__K64,3840,0.163899881615,0,ALL,stove_turn_on,0.00392073695843,0.382260013616,22,128
0.0214278956628,64,0.42876085642,0,10.4895924234,0.938541666667,0.897643364905,0.156545808296,0.436380944658,0.0986525546134,0.554581609627,0,task,B0_CURRENT_CONTACT_KMEANS__K64,3840,0.163899881615,0.436380944658,ALL,wine_rack,0.0169469941157,0.554581609627,22,128
0.0214278956628,64,0.099559610247,0,10.4895924234,1,0,1.15504753522e-06,2.28560427606e-30,1.18364444499e-31,0.497796896187,0,phase,B0_CURRENT_CONTACT_KMEANS__K64,3840,0.163899881615,2.28560427606e-30,free_space,ALL,4.48136897961e-19,0.497796896187,22,128
0.0214278956628,64,0.532628764267,0,10.4895924234,0.853645833333,1.4228121302,0.368573125881,0.2546284793,0.0955709638351,0.521559122121,0,phase,B0_CURRENT_CONTACT_KMEANS__K64,3840,0.163899881615,0.2546284793,pre_contact,ALL,0.00110454997607,0.521559122121,22,128
0.0214278956628,64,0.520457893895,0,10.4895924234,0.93828125,1.35288911444,0.447530747629,0.354135982566,0.0955900807867,0.352143544048,0,phase,B0_CURRENT_CONTACT_KMEANS__K64,3840,0.163899881615,0.354135982566,contact_onset,ALL,0.00232965247872,0.352143544048,22,128
0.0214278956628,64,0.551595858276,0,10.4895924234,0.995833333333,1.08800983577,0.734945411834,0.345997831693,0.243467234589,0.345558977489,0,phase,B0_CURRENT_CONTACT_KMEANS__K64,3840,0.163899881615,0.345997831693,post_contact,ALL,0.021557602114,0.345558977489,22,128
0.0141130738973,128,0.290008475731,0,29.471736115,0.960286458333,0.781457489043,0.259918572205,0.128833616792,0.0761035719047,0.203729128712,0.00759304435986,pooled,B1_ACTION_ONLY__FULL,15360,0.230247938398,0.128833616792,ALL,ALL,0.00543072344525,0.203729128712,44,128
0.0141159978246,128,0.308522752578,0,29.4673854353,0.977083333333,0.909025308673,0.0662975245395,0.190667581125,0.109759391384,0.26686395717,0.00759304435986,task,B1_ACTION_ONLY__FULL,3840,0.230213948713,0.190667581125,ALL,bowl_on_plate,0.00414113118066,0.26686395717,42,128
0.0141159132877,128,0.279246759041,0,28.9612283363,0.987760416667,1.12096564672,0.0905214561958,0.0739530787981,0.00267492881336,0.108118684674,0.00759304435986,task,B1_ACTION_ONLY__FULL,3840,0.226259596377,0.0739530787981,ALL,plate_push,0.000243677025649,0.108118684674,41,128
0.0141209408361,128,0.274594185971,0,29.5520054202,0.9328125,0.335857101668,0.785201797459,0,0.114390501609,0.137521529122,0.00759304435986,task,B1_ACTION_ONLY__FULL,3840,0.230875042345,0,ALL,stove_turn_on,0.00213530745833,0.137521529122,42,128
0.0140994436406,128,0.297670205334,0,29.9063252681,0.943489583333,0.759981899104,0.0976535106249,0.250713807246,0.0775894658122,0.302412343883,0.00759304435986,task,B1_ACTION_ONLY__FULL,3840,0.233643166157,0.250713807246,ALL,wine_rack,0.0152027781164,0.302412343883,44,128
0.0141113644577,128,0.0367745385881,0,29.5327844935,1,0,4.62335062299e-07,3.36423939723e-30,1.42438568804e-31,0.183872230606,0.00759304435986,phase,B1_ACTION_ONLY__FULL,3840,0.230724878856,3.36423939723e-30,free_space,ALL,5.3487307176e-19,0.183872230606,42,128
0.0141178726458,128,0.366069532926,0,29.5026717969,0.89140625,1.15994834025,0.205902538028,0.149393474674,0.0555321679357,0.259571143741,0.00759304435986,phase,B1_ACTION_ONLY__FULL,3840,0.230489623413,0.149393474674,pre_contact,ALL,0.000635716923624,0.259571143741,42,128
0.014111609039,128,0.363702534536,0,29.5911219757,0.953385416667,1.07922274338,0.32471923018,0.179943783191,0.0487975818954,0.185829334032,0.00759304435986,phase,B1_ACTION_ONLY__FULL,3840,0.231180640435,0.179943783191,contact_onset,ALL,0.00138302268738,0.185829334032,43,128
0.0141114494466,128,0.393487296875,0,29.2603661937,0.996354166667,0.886658872537,0.509052058275,0.185997209304,0.200084537788,0.185643806471,0.00759304435986,phase,B1_ACTION_ONLY__FULL,3840,0.228596610888,0.185997209304,post_contact,ALL,0.01970415417,0.185643806471,43,128
0.0159921204479,64,0.320506489927,0,11.5734699317,0.959440104167,0.82068618809,0.295075220895,0.155454726835,0.0776359560341,0.253680357778,0.00759304435986,pooled,B1_ACTION_ONLY__K64,15360,0.180835467683,0.155454726835,ALL,ALL,0.0048311923806,0.253680357778,66,128
0.015966589647,64,0.336677606112,0,11.9017189525,0.9765625,0.960959334089,0.0831719160567,0.216117013762,0.10355424232,0.319585524331,0.00759304435986,task,B1_ACTION_ONLY__K64,3840,0.185964358632,0.216117013762,ALL,bowl_on_plate,0.00389489832869,0.319585524331,61,128
0.0158640790864,64,0.303576082704,0,11.3932011291,0.987760416667,1.1554279897,0.123944585936,0.0965740426896,0.00290706495057,0.139026730239,0.00759304435986,task,B1_ACTION_ONLY__K64,3840,0.178018767642,0.0965740426896,ALL,plate_push,0.000286221208111,0.139026730239,54,128
0.0158856072596,64,0.309544817865,0,11.6730033651,0.927864583333,0.363792426543,0.865004116406,0,0.139508439042,0.179419107336,0.00759304435986,task,B1_ACTION_ONLY__K64,3840,0.182390677579,0,ALL,stove_turn_on,0.00256244708567,0.179419107336,58,128
0.0162522057985,64,0.332227453025,0,11.3259562803,0.945572916667,0.802565002026,0.10818026518,0.309127850889,0.064574077824,0.376690069208,0.00759304435986,task,B1_ACTION_ONLY__K64,3840,0.176968066879,0.309127850889,ALL,wine_rack,0.0125812028999,0.376690069208,58,128
0.0160228928011,64,0.050343201182,0,11.5817633095,1,0,6.3072920597e-07,2.99674623953e-30,1.40432391778e-31,0.251715375181,0.00759304435986,phase,B1_ACTION_ONLY__K64,3840,0.180965051711,2.99674623953e-30,free_space,ALL,5.20417042793e-19,0.251715375181,62,128
0.0160939431665,64,0.414156580433,0,11.5243957886,0.901302083333,1.23217333244,0.247100513755,0.192050163323,0.0642813410733,0.335177551574,0.00759304435986,phase,B1_ACTION_ONLY__K64,3840,0.180068684197,0.192050163323,pre_contact,ALL,0.000708363778962,0.335177551574,58,128
0.016041876024,64,0.388896665363,0,11.4532496884,0.93984375,1.13012264961,0.333186422222,0.212757230953,0.0559504351939,0.212466588831,0.00759304435986,phase,B1_ACTION_ONLY__K64,3840,0.178957026382,0.212757230953,contact_onset,ALL,0.00162038374273,0.212466588831,58,128
0.0158097697997,64,0.428629512729,0,11.7344709403,0.996614583333,0.920448770312,0.600013316873,0.217011513064,0.190312047869,0.215361915527,0.00759304435986,phase,B1_ACTION_ONLY__K64,3840,0.183351108443,0.217011513064,post_contact,ALL,0.0169960220007,0.215361915527,50,128
0.0174770007443,128,0.226224051667,0,33.038675268,0.958203125,0.667403980699,0.160613322008,0.100787569787,0.0635800292582,0.138735356582,0.0040036230252,pooled,B2_STATIC_CONSEQUENCE__FULL,15360,0.258114650531,0.100787569787,ALL,ALL,0.00496634643284,0.138735356582,67,128
0.0174511553174,128,0.248633313094,0,32.2758143898,0.97734375,0.78399894159,0.0419600289737,0.139341019262,0.104083025072,0.173783550573,0.0040036230252,task,B2_STATIC_CONSEQUENCE__FULL,3840,0.25215479992,0.139341019262,ALL,bowl_on_plate,0.00389339856167,0.173783550573,57,128
0.0174994124199,128,0.209448994655,0,33.8268549889,0.981770833333,0.885517050973,0.0549039607698,0.0444646880182,0.00216357624098,0.0601956972711,0.0040036230252,task,B2_STATIC_CONSEQUENCE__FULL,3840,0.264272304601,0.0444646880182,ALL,plate_push,0.000206900712964,0.0601956972711,58,128
0.0174156703985,128,0.172900877692,0,33.1938521185,0.9390625,0.260145079286,0.463501117586,0,0.0763504230456,0.0645077685451,0.0040036230252,task,B2_STATIC_CONSEQUENCE__FULL,3840,0.259326969676,0,ALL,stove_turn_on,0.00141726915959,0.0645077685451,61,128
0.0175417648415,128,0.273913021226,0,32.8581795749,0.934635416667,0.739954850947,0.0820881807024,0.219344571866,0.0717230926743,0.256454409938,0.0040036230252,task,B2_STATIC_CONSEQUENCE__FULL,3840,0.256704527929,0.219344571866,ALL,wine_rack,0.0143478172971,0.256454409938,61,128
0.0176208514005,128,0.0160534050972,0,33.3932201139,1,0,7.18726415733e-07,3.62241813319e-30,1.56481807981e-31,0.0802663067594,0.0040036230252,phase,B2_STATIC_CONSEQUENCE__FULL,3840,0.26088453214,3.62241813319e-30,free_space,ALL,5.78241158659e-19,0.0802663067594,62,128
0.0174667403435,128,0.324418480425,0,32.7247064261,0.879427083333,1.05085198759,0.15533685424,0.15202138977,0.0448347945228,0.219047375999,0.0040036230252,phase,B2_STATIC_CONSEQUENCE__FULL,3840,0.255661768954,0.15202138977,pre_contact,ALL,0.000471947708641,0.219047375999,54,128
0.0174489189948,128,0.275156039522,0,32.2220408567,0.9578125,0.887169301207,0.228593708612,0.111705996133,0.0295116681189,0.118799523539,0.0040036230252,phase,B2_STATIC_CONSEQUENCE__FULL,3840,0.251734694193,0.111705996133,contact_onset,ALL,0.000981651124543,0.118799523539,54,128
0.0173714922384,128,0.289268281623,0,33.8147336754,0.995572916667,0.731594633996,0.258522006452,0.139422893244,0.179973654391,0.13682822003,0.0040036230252,phase,B2_STATIC_CONSEQUENCE__FULL,3840,0.264177606839,0.139422893244,post_contact,ALL,0.0184117868982,0.13682822003,64,128
0.0185989848992,64,0.25061521679,0,17.3775057672,0.958723958333,0.717164244787,0.193434579654,0.1120477313,0.0700801311068,0.160349397102,0.0040036230252,pooled,B2_STATIC_CONSEQUENCE__K64,15360,0.271523527613,0.1120477313,ALL,ALL,0.00479489639126,0.160349397102,87,128
0.0186212862056,64,0.276412810968,0,17.6576802296,0.973697916667,0.85941666116,0.0500322424656,0.154807052381,0.115381921002,0.202426177833,0.0040036230252,task,B2_STATIC_CONSEQUENCE__K64,3840,0.275901253587,0.154807052381,ALL,bowl_on_plate,0.00448716430519,0.202426177833,69,128
0.0184725475256,64,0.231299069139,0,17.1731434651,0.984114583333,0.957754228324,0.0724154085654,0.0530831165562,0.00281974888283,0.0704228433662,0.0040036230252,task,B2_STATIC_CONSEQUENCE__K64,3840,0.268330366642,0.0530831165562,ALL,plate_push,0.000237297352669,0.0704228433662,71,128
0.0185195850696,64,0.206007177252,0,17.3643565178,0.938020833333,0.294193893548,0.556769293638,0,0.0943804364228,0.0846922626504,0.0040036230252,task,B2_STATIC_CONSEQUENCE__K64,3840,0.271318070591,0,ALL,stove_turn_on,0.00164579530737,0.0846922626504,81,128
0.0187825207961,64,0.288741809802,0,17.3148428563,0.9390625,0.757292196118,0.0945213739491,0.240300756264,0.0677384181189,0.283856304558,0.0040036230252,task,B2_STATIC_CONSEQUENCE__K64,3840,0.27054441963,0.240300756264,ALL,wine_rack,0.0128093285998,0.283856304558,72,128
0.0186067282115,64,0.021778680528,0,16.5630961752,1,0,8.79891246765e-07,4.24788213031e-30,1.58487985007e-31,0.108892522749,0.0040036230252,phase,B2_STATIC_CONSEQUENCE__K64,3840,0.258798377737,4.24788213031e-30,free_space,ALL,5.92697187625e-19,0.108892522749,73,128
0.0185180759676,64,0.343794228533,0,17.5792189303,0.880729166667,1.10501137538,0.177923555087,0.152489810429,0.0549773464179,0.228569055352,0.0040036230252,phase,B2_STATIC_CONSEQUENCE__K64,3840,0.274675295787,0.152489810429,pre_contact,ALL,0.000532435530114,0.228569055352,68,128
0.0186239740409,64,0.310929133082,0,17.7549620319,0.956770833333,0.962257612302,0.274243910116,0.137369745614,0.0367649231712,0.144009474208,0.0040036230252,phase,B2_STATIC_CONSEQUENCE__K64,3840,0.277421281748,0.137369745614,contact_onset,ALL,0.00112444464023,0.144009474208,68,128
0.0186471613768,64,0.325958825018,0,17.6127459314,0.997395833333,0.80138799147,0.321569973524,0.158331369158,0.188578254838,0.159926536099,0.0040036230252,phase,B2_STATIC_CONSEQUENCE__K64,3840,0.275199155179,0.158331369158,post_contact,ALL,0.0175227053947,0.159926536099,76,128
0.0141130738973,128,0.290008475731,0,29.471736115,0.960286458333,0.781457489043,0.259918572205,0.128833616792,0.0761035719047,0.203729128712,0.0033392207696,pooled,CONTROL_ACTION_ONLY__FULL,15360,0.230247938398,0.128833616792,ALL,ALL,0.00543072344525,0.203729128712,44,128
0.0141159978246,128,0.308522752578,0,29.4673854353,0.977083333333,0.909025308673,0.0662975245395,0.190667581125,0.109759391384,0.26686395717,0.0033392207696,task,CONTROL_ACTION_ONLY__FULL,3840,0.230213948713,0.190667581125,ALL,bowl_on_plate,0.00414113118066,0.26686395717,42,128
0.0141159132877,128,0.279246759041,0,28.9612283363,0.987760416667,1.12096564672,0.0905214561958,0.0739530787981,0.00267492881336,0.108118684674,0.0033392207696,task,CONTROL_ACTION_ONLY__FULL,3840,0.226259596377,0.0739530787981,ALL,plate_push,0.000243677025649,0.108118684674,41,128
0.0141209408361,128,0.274594185971,0,29.5520054202,0.9328125,0.335857101668,0.785201797459,0,0.114390501609,0.137521529122,0.0033392207696,task,CONTROL_ACTION_ONLY__FULL,3840,0.230875042345,0,ALL,stove_turn_on,0.00213530745833,0.137521529122,42,128
0.0140994436406,128,0.297670205334,0,29.9063252681,0.943489583333,0.759981899104,0.0976535106249,0.250713807246,0.0775894658122,0.302412343883,0.0033392207696,task,CONTROL_ACTION_ONLY__FULL,3840,0.233643166157,0.250713807246,ALL,wine_rack,0.0152027781164,0.302412343883,44,128
0.0141113644577,128,0.0367745385881,0,29.5327844935,1,0,4.62335062299e-07,3.36423939723e-30,1.42438568804e-31,0.183872230606,0.0033392207696,phase,CONTROL_ACTION_ONLY__FULL,3840,0.230724878856,3.36423939723e-30,free_space,ALL,5.3487307176e-19,0.183872230606,42,128
0.0141178726458,128,0.366069532926,0,29.5026717969,0.89140625,1.15994834025,0.205902538028,0.149393474674,0.0555321679357,0.259571143741,0.0033392207696,phase,CONTROL_ACTION_ONLY__FULL,3840,0.230489623413,0.149393474674,pre_contact,ALL,0.000635716923624,0.259571143741,42,128
0.014111609039,128,0.363702534536,0,29.5911219757,0.953385416667,1.07922274338,0.32471923018,0.179943783191,0.0487975818954,0.185829334032,0.0033392207696,phase,CONTROL_ACTION_ONLY__FULL,3840,0.231180640435,0.179943783191,contact_onset,ALL,0.00138302268738,0.185829334032,43,128
0.0141114494466,128,0.393487296875,0,29.2603661937,0.996354166667,0.886658872537,0.509052058275,0.185997209304,0.200084537788,0.185643806471,0.0033392207696,phase,CONTROL_ACTION_ONLY__FULL,3840,0.228596610888,0.185997209304,post_contact,ALL,0.01970415417,0.185643806471,43,128
0.0159921204479,64,0.320506489927,0,11.5734699317,0.959440104167,0.82068618809,0.295075220895,0.155454726835,0.0776359560341,0.253680357778,0.0033392207696,pooled,CONTROL_ACTION_ONLY__K64,15360,0.180835467683,0.155454726835,ALL,ALL,0.0048311923806,0.253680357778,66,128
0.015966589647,64,0.336677606112,0,11.9017189525,0.9765625,0.960959334089,0.0831719160567,0.216117013762,0.10355424232,0.319585524331,0.0033392207696,task,CONTROL_ACTION_ONLY__K64,3840,0.185964358632,0.216117013762,ALL,bowl_on_plate,0.00389489832869,0.319585524331,61,128
0.0158640790864,64,0.303576082704,0,11.3932011291,0.987760416667,1.1554279897,0.123944585936,0.0965740426896,0.00290706495057,0.139026730239,0.0033392207696,task,CONTROL_ACTION_ONLY__K64,3840,0.178018767642,0.0965740426896,ALL,plate_push,0.000286221208111,0.139026730239,54,128
0.0158856072596,64,0.309544817865,0,11.6730033651,0.927864583333,0.363792426543,0.865004116406,0,0.139508439042,0.179419107336,0.0033392207696,task,CONTROL_ACTION_ONLY__K64,3840,0.182390677579,0,ALL,stove_turn_on,0.00256244708567,0.179419107336,58,128
0.0162522057985,64,0.332227453025,0,11.3259562803,0.945572916667,0.802565002026,0.10818026518,0.309127850889,0.064574077824,0.376690069208,0.0033392207696,task,CONTROL_ACTION_ONLY__K64,3840,0.176968066879,0.309127850889,ALL,wine_rack,0.0125812028999,0.376690069208,58,128
0.0160228928011,64,0.050343201182,0,11.5817633095,1,0,6.3072920597e-07,2.99674623953e-30,1.40432391778e-31,0.251715375181,0.0033392207696,phase,CONTROL_ACTION_ONLY__K64,3840,0.180965051711,2.99674623953e-30,free_space,ALL,5.20417042793e-19,0.251715375181,62,128
0.0160939431665,64,0.414156580433,0,11.5243957886,0.901302083333,1.23217333244,0.247100513755,0.192050163323,0.0642813410733,0.335177551574,0.0033392207696,phase,CONTROL_ACTION_ONLY__K64,3840,0.180068684197,0.192050163323,pre_contact,ALL,0.000708363778962,0.335177551574,58,128
0.016041876024,64,0.388896665363,0,11.4532496884,0.93984375,1.13012264961,0.333186422222,0.212757230953,0.0559504351939,0.212466588831,0.0033392207696,phase,CONTROL_ACTION_ONLY__K64,3840,0.178957026382,0.212757230953,contact_onset,ALL,0.00162038374273,0.212466588831,58,128
0.0158097697997,64,0.428629512729,0,11.7344709403,0.996614583333,0.920448770312,0.600013316873,0.217011513064,0.190312047869,0.215361915527,0.0033392207696,phase,CONTROL_ACTION_ONLY__K64,3840,0.183351108443,0.217011513064,post_contact,ALL,0.0169960220007,0.215361915527,50,128
0.0174922772004,128,0.225933168539,0,32.9643647131,0.959114583333,0.663730988432,0.160499509912,0.1007559663,0.0654913461062,0.139188031946,0.00564240101792,pooled,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,15360,0.257534099321,0.1007559663,ALL,ALL,0.00533611547019,0.139188031946,73,128
0.0175446384132,128,0.245143892651,0,32.477296696,0.978385416667,0.781252159779,0.0401464810548,0.131866380794,0.104628228413,0.167826213214,0.00564240101792,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,3840,0.253728880438,0.131866380794,ALL,bowl_on_plate,0.00387476736225,0.167826213214,62,128
0.0174384598204,128,0.208239077628,0,32.6795356244,0.9828125,0.873947034991,0.0579386626342,0.0448267955774,0.00207648383082,0.0624064111073,0.00564240101792,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,3840,0.255308872066,0.0448267955774,ALL,plate_push,0.000209598263065,0.0624064111073,62,128
0.0173708414787,128,0.172281388,0,33.8496205834,0.939322916667,0.26029254568,0.459806676714,0,0.0769520284656,0.0643556891423,0.00564240101792,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,3840,0.264450160808,0,ALL,stove_turn_on,0.00140112087394,0.0643556891423,67,128
0.0176151690894,128,0.278068315877,0,32.8510059487,0.9359375,0.739432213276,0.0841062192453,0.226330688828,0.0783086437155,0.26216381432,0.00564240101792,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,3840,0.256648483974,0.226330688828,ALL,wine_rack,0.0158589753815,0.26216381432,67,128
0.0177235038154,128,0.016242915952,0,33.4041303928,1,0,7.16939192217e-07,3.70896209756e-30,1.64506516083e-31,0.0812138628209,0.00564240101792,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,3840,0.260969768693,3.70896209756e-30,free_space,ALL,6.07153216592e-19,0.0812138628209,62,128
0.0175804741126,128,0.324643723162,0,32.309957783,0.883854166667,1.04854864192,0.152453151491,0.155285274875,0.046542673197,0.220388874332,0.00564240101792,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,3840,0.25242154518,0.155285274875,pre_contact,ALL,0.000480241055525,0.220388874332,62,128
0.0174037941602,128,0.274633909272,0,32.6684814789,0.957291666667,0.877057046272,0.235335321804,0.112361873582,0.0292714777295,0.119143826971,0.00564240101792,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,3840,0.255222511554,0.112361873582,contact_onset,ALL,0.00098708106958,0.119143826971,67,128
0.0172613367135,128,0.28821212577,0,33.4748891978,0.9953125,0.729318265538,0.254208849414,0.135376716742,0.186151233498,0.13600556366,0.00564240101792,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,3840,0.261522571858,0.135376716742,post_contact,ALL,0.0198771397557,0.13600556366,68,128
0.0190014846763,64,0.251910451795,0,16.9954068593,0.959244791667,0.712434085788,0.195706673466,0.117526689319,0.0663653247154,0.167519485688,0.00564240101792,pooled,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,15360,0.265553232176,0.117526689319,ALL,ALL,0.00513058954826,0.167519485688,95,128
0.0188479179904,64,0.275987215324,0,16.8771087368,0.976302083333,0.848889802734,0.0552099881175,0.16172151859,0.100747893136,0.213366874042,0.00564240101792,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,3840,0.263704824013,0.16172151859,ALL,bowl_on_plate,0.00372722235353,0.213366874042,73,128
0.0189570844285,64,0.235680695054,0,16.9290932887,0.98359375,0.973345778861,0.0735971602433,0.0546902378731,0.00229983127787,0.0744704670136,0.00564240101792,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,3840,0.264517082636,0.0546902378731,ALL,plate_push,0.000215229369062,0.0744704670136,76,128
0.0191657733527,64,0.204650324517,0,17.0092380405,0.938541666667,0.293066326611,0.56019326269,0,0.0860426617068,0.0839493715779,0.00564240101792,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,3840,0.265769344383,0,ALL,stove_turn_on,0.00172059135343,0.0839493715779,78,128
0.0190351629336,64,0.291323572287,0,17.1661873711,0.938541666667,0.734434434947,0.0938262828149,0.253695000812,0.0763709127414,0.298291230119,0.00564240101792,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,3840,0.268221677673,0.253695000812,ALL,wine_rack,0.014859315117,0.298291230119,88,128
0.0188157482802,64,0.021817080586,0,17.1898826654,1,0,8.69924757371e-07,2.55049744377e-30,1.44444745829e-31,0.109084533005,0.00564240101792,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,3840,0.268591916648,2.55049744377e-30,free_space,ALL,5.49329100726e-19,0.109084533005,77,128
0.0190075484645,64,0.350941160424,0,17.2805844682,0.880729166667,1.10446834674,0.182237287914,0.170524973342,0.0462696138108,0.251205580312,0.00564240101792,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,3840,0.270009132316,0.170524973342,pre_contact,ALL,0.000543210998158,0.251205580312,74,128
0.0190891634361,64,0.303129315243,0,17.0728902185,0.959375,0.927028296887,0.277898360016,0.133148102195,0.0371736077833,0.140398209335,0.00564240101792,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,3840,0.266763909664,0.133148102195,contact_onset,ALL,0.00120510382317,0.140398209335,79,128
0.0190934785243,64,0.331754250928,0,16.4382700849,0.996875,0.818239699524,0.322690176011,0.166433681739,0.182018077267,0.1693896201,0.00564240101792,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,3840,0.256847970077,0.166433681739,post_contact,ALL,0.0187740433717,0.1693896201,85,128
0.0175235945183,128,0.225665506793,0,33.4521709507,0.958268229167,0.66744074274,0.155473845596,0.101824970117,0.0636655290325,0.139922446481,0.00295104826414,pooled,CONTROL_CONTEXT_SHUFFLED__FULL,15360,0.261345085552,0.101824970117,ALL,ALL,0.00496493418697,0.139922446481,77,128
0.0175992726485,128,0.253437175051,0,33.5171865417,0.978125,0.794726600735,0.0442430304498,0.1446735125,0.104666465068,0.178876266501,0.00295104826414,task,CONTROL_CONTEXT_SHUFFLED__FULL,3840,0.261853019857,0.1446735125,ALL,bowl_on_plate,0.00390795344459,0.178876266501,67,128
