action_reconstruction_rmse,atlas_size,balanced_task_effect_error,candidate_distance_spearman,clipped,code_perplexity,contact_mode_preserved,context_modulation_norm,error_group_contact_mode_and_penetration,error_group_gripper_and_articulation,error_group_object_pose,error_group_task_progress_and_constraint,error_group_tcp_object_relative_pose,inference_latency_ms,intervention,joint_reversal_accuracy,kendall_tau,level,method,metric_condition_number,n,ndcg_at_16,normalized_code_utilization,object_pose_error,oracle_neighbor_recall_at_1,oracle_neighbor_recall_at_8,oracle_regret,pairs,pairwise_accuracy,phase,row_type,selected_code_change_fraction,side_accuracy,side_s1_accuracy,side_s2_accuracy,task_id,task_progress_abs_error,tcp_object_relative_pose_error,unique_codes,valid_bank_size
,,,0.0493224850408,,,,0,,,,,,0.00818850282435,,,0.0360840533406,task,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.309770624238,,,0.0416666666667,0.0946451822917,0.429559059856,,0.51804202667,ALL,,,,,,bowl_on_plate,,,,
,,,0.0563695852255,,,,0,,,,,,0.00818850282435,,,0.0414610335684,task,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.343558811604,,,0.0364583333333,0.0974934895833,0.272225089852,,0.520730516784,ALL,,,,,,plate_push,,,,
,,,0.0655640450135,,,,0,,,,,,0.00818850282435,,,0.0482986275698,task,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.403392650814,,,0.0403645833333,0.0953776041667,0.268114003197,,0.524149313785,ALL,,,,,,stove_turn_on,,,,
,,,0.0297738305878,,,,0,,,,,,0.00818850282435,,,0.0222045339139,task,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.486289224186,,,0.052734375,0.100748697917,0.178183278574,,0.511102266957,ALL,,,,,,wine_rack,,,,
,,,0.0969734495928,,,,0,,,,,,0.00818850282435,,,0.0712124658449,phase,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.683914754053,,,0.0598958333333,0.09130859375,0.0370715116935,,0.535606232922,free_space,,,,,,ALL,,,,
,,,0.0361840460664,,,,0,,,,,,0.00818850282435,,,0.0262190677734,phase,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.285399938231,,,0.0403645833333,0.102132161458,0.381520243595,,0.513109533887,pre_contact,,,,,,ALL,,,,
,,,0.038110615446,,,,0,,,,,,0.00818850282435,,,0.0284591026952,phase,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.284947664367,,,0.0384114583333,0.09521484375,0.376495536322,,0.514229551348,contact_onset,,,,,,ALL,,,,
,,,0.0297618347624,,,,0,,,,,,0.00818850282435,,,0.0221576120792,phase,CONTROL_ACTION_ONLY__K64,1.06559240818,1536,0.28874895419,,,0.0325520833333,0.099609375,0.35299413987,,0.51107880604,post_contact,,,,,,ALL,,,,
,,,0.637748733362,,,,5.9739004001,,,,,,0.0118304911578,,,0.493699504868,pooled,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.6396847665,6144,0.614728172901,,,0.224934895833,0.37412516276,0.20868749447,,0.746849752434,ALL,,,,,,ALL,,,,
,,,0.531295630141,,,,5.99808505177,,,,,,0.0118304911578,,,0.413390312295,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.6531111598,1536,0.492834434595,,,0.201822916667,0.3330078125,0.375695332845,,0.706695156147,ALL,,,,,,bowl_on_plate,,,,
,,,0.679118488234,,,,5.79738721251,,,,,,0.0118304911578,,,0.530499369133,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.5989405513,1536,0.574997241455,,,0.22265625,0.363037109375,0.179761884142,,0.765249684567,ALL,,,,,,plate_push,,,,
,,,0.681577989073,,,,6.05895751715,,,,,,0.0118304911578,,,0.523866867459,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.6376666427,1536,0.660075164914,,,0.203125,0.382893880208,0.145647272983,,0.76193343373,ALL,,,,,,stove_turn_on,,,,
,,,0.659002825999,,,,6.04117181897,,,,,,0.0118304911578,,,0.507041470585,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.6690207124,1536,0.731005850641,,,0.272135416667,0.417561848958,0.133645487908,,0.753520735293,ALL,,,,,,wine_rack,,,,
,,,0.931091965189,,,,5.89459452033,,,,,,0.0118304911578,,,0.783210608692,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.7049987912,1536,0.974022477273,,,0.49609375,0.663167317708,0.00360285628437,,0.891605304346,free_space,,,,,,ALL,,,,
,,,0.491824236495,,,,5.86604738235,,,,,,0.0118304911578,,,0.353999679999,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.6620214581,1536,0.48111118855,,,0.127604166667,0.268229166667,0.303166118226,,0.67699984,pre_contact,,,,,,ALL,,,,
,,,0.515755583514,,,,6.0571668148,,,,,,0.0118304911578,,,0.379723347781,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.6006254554,1536,0.466788044697,,,0.1328125,0.26025390625,0.292654869363,,0.689861673891,contact_onset,,,,,,ALL,,,,
,,,0.612323148248,,,,6.07779288292,,,,,,0.0118304911578,,,0.457864383,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,12.5910933614,1536,0.536990981083,,,0.143229166667,0.304850260417,0.235326134005,,0.7289321915,post_contact,,,,,,ALL,,,,
,,,-0.000171986419596,,,,5.9739004001,,,,,,0.0118304911578,,,0.0182457006721,pooled,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,12.6396847665,6144,0.515817233382,,,0.119140625,0.214274088542,0.227212194919,,0.509122850336,ALL,,,,,,ALL,,,,
,,,0.00906325109396,,,,5.99808505177,,,,,,0.0118304911578,,,0.0217955249028,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,12.6531111598,1536,0.407975464108,,,0.106119791667,0.187662760417,0.392560961314,,0.510897762451,ALL,,,,,,bowl_on_plate,,,,
,,,0.0169443978374,,,,5.79738721251,,,,,,0.0118304911578,,,0.0338908516637,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,12.5989405513,1536,0.475850965195,,,0.125,0.2080078125,0.205688496634,,0.516945425832,ALL,,,,,,plate_push,,,,
,,,-0.0124330621602,,,,6.05895751715,,,,,,0.0118304911578,,,0.00970204877967,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,12.6376666427,1536,0.54475438199,,,0.102213541667,0.21923828125,0.171225807574,,0.50485102439,ALL,,,,,,stove_turn_on,,,,
