contact_correct,contact_probability,episode_id,method,nrmse,phase,predicted_norm,split,squared_error,target_id,task_id,true_norm,uncertainty
0,,24,LJ_linear_j_atlas,,free_space,0.42055005396854495,calibration,0.03722401927124826,57,bowl_on_plate,1.5435087298093548,nan
0,,24,LJ_linear_j_atlas,,free_space,0.6571977295581485,calibration,0.09095732919373635,58,bowl_on_plate,2.4126295605172055,nan
0,,24,LJ_linear_j_atlas,,free_space,0.6571977295581485,calibration,0.09051551205521298,59,bowl_on_plate,2.408219621658862,nan
0,,24,LJ_linear_j_atlas,,free_space,0.72393518462066,calibration,0.07053932398219394,60,bowl_on_plate,2.239985953073029,nan
0,,24,LJ_linear_j_atlas,,free_space,0.72393518462066,calibration,0.07110154304896778,61,bowl_on_plate,2.2466753420788255,nan
0,,24,LJ_linear_j_atlas,,free_space,1.170501450964222,calibration,0.18193393547154776,62,bowl_on_plate,3.604921002123454,nan
0,,24,LJ_linear_j_atlas,,free_space,1.170501450964222,calibration,0.1837705989940665,63,bowl_on_plate,3.619503904477383,nan
0,,24,LJ_linear_j_atlas,,free_space,0.2963863193124528,calibration,0.024561564283930342,64,bowl_on_plate,1.2080861292548422,nan
0,,24,LJ_linear_j_atlas,,free_space,0.2963863193124528,calibration,0.024663760750154026,65,bowl_on_plate,1.2098888651306527,nan
0,,24,LJ_linear_j_atlas,,free_space,0.33699231771772614,calibration,0.03173531232730095,66,bowl_on_plate,1.3733226842989046,nan
0,,24,LJ_linear_j_atlas,,free_space,0.33699231771772614,calibration,0.03186071940066107,67,bowl_on_plate,1.3752354703207468,nan
0,,24,LJ_linear_j_atlas,,free_space,0.5181595896423643,calibration,0.048974430894423285,68,bowl_on_plate,1.7927837859166043,nan
0,,24,LJ_linear_j_atlas,,free_space,0.5181595896423643,calibration,0.051216363164253646,69,bowl_on_plate,1.82249765926257,nan
0,,24,LJ_linear_j_atlas,,free_space,0.5906777401824075,calibration,0.0642325055302802,70,bowl_on_plate,2.0509291370597853,nan
0,,24,LJ_linear_j_atlas,,free_space,0.5906777401824075,calibration,0.0665478784160205,71,bowl_on_plate,2.077453867444787,nan
0,,24,LJ_linear_j_atlas,,free_space,0.4540725215396611,calibration,0.04152764507091442,72,bowl_on_plate,1.6332413382764996,nan
0,,24,LJ_linear_j_atlas,,free_space,0.4540725215396611,calibration,0.036014276309572726,73,bowl_on_plate,1.5454419697561848,nan
0,,24,LJ_linear_j_atlas,,free_space,0.5093323064465611,calibration,0.052049764515867125,74,bowl_on_plate,1.82932461527452,nan
0,,24,LJ_linear_j_atlas,,free_space,0.5093323064465611,calibration,0.045650487720813177,75,bowl_on_plate,1.7389594087151972,nan
0,,24,LJ_linear_j_atlas,,free_space,0.24502411300530708,calibration,0.007357674564515489,76,bowl_on_plate,0.7016294139466175,nan
0,,24,LJ_linear_j_atlas,,free_space,0.24502411300530708,calibration,0.008040665060908402,77,bowl_on_plate,0.7164926796716214,nan
0,,24,LJ_linear_j_atlas,,free_space,0.37867731878814276,calibration,0.01732658484589714,78,bowl_on_plate,1.0826683795091896,nan
0,,24,LJ_linear_j_atlas,,free_space,0.37867731878814276,calibration,0.018872708668817385,79,bowl_on_plate,1.107900768642538,nan
0,,24,LJ_linear_j_atlas,,free_space,0.2719234449378954,calibration,0.021445513785245854,80,bowl_on_plate,1.1196069178230101,nan
0,,24,LJ_linear_j_atlas,,free_space,0.2719234449378954,calibration,0.021807829814135392,81,bowl_on_plate,1.1262464772638616,nan
0,,24,LJ_linear_j_atlas,,free_space,0.45069421884509303,calibration,0.05914556626586315,82,bowl_on_plate,1.8584234378700832,nan
0,,24,LJ_linear_j_atlas,,free_space,0.45069421884509303,calibration,0.058926939687673985,83,bowl_on_plate,1.8546823482472357,nan
0,,24,LJ_linear_j_atlas,,free_space,0.12207974444260558,calibration,0.003220604486450428,84,bowl_on_plate,0.4186011798507443,nan
0,,24,LJ_linear_j_atlas,,free_space,0.12207974444260558,calibration,0.0029751919395479237,85,bowl_on_plate,0.40424835952435073,nan
0,,24,LJ_linear_j_atlas,,free_space,0.18266820826483912,calibration,0.0072262949432631025,86,bowl_on_plate,0.6267986779333671,nan
0,,24,LJ_linear_j_atlas,,free_space,0.18266820826483912,calibration,0.006564981952366433,87,bowl_on_plate,0.6009636183428951,nan
0,,24,LJ_linear_j_atlas,,free_space,0.3746705503710609,calibration,0.030593168078482773,88,bowl_on_plate,1.3703333176855585,nan
0,,24,LJ_linear_j_atlas,,free_space,0.3746705503710609,calibration,0.04000937952486145,89,bowl_on_plate,1.5136556234162235,nan
0,,24,LJ_linear_j_atlas,,free_space,0.4123308864522372,calibration,0.037032477551996845,90,bowl_on_plate,1.507560962656952,nan
0,,24,LJ_linear_j_atlas,,free_space,0.4123308864522372,calibration,0.04857615858359424,91,bowl_on_plate,1.6671993077869305,nan
0,,24,LJ_linear_j_atlas,,free_space,0.33102300548694574,calibration,0.033423091287092345,92,bowl_on_plate,1.3756008644414546,nan
0,,24,LJ_linear_j_atlas,,free_space,0.33102300548694574,calibration,0.03544234989220716,93,bowl_on_plate,1.4108858599304848,nan
0,,24,LJ_linear_j_atlas,,free_space,0.3533632206826548,calibration,0.03795231023293051,94,bowl_on_plate,1.4662577921434536,nan
0,,24,LJ_linear_j_atlas,,free_space,0.3533632206826548,calibration,0.04052489713482779,95,bowl_on_plate,1.5083880658714708,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.5242197951518495,calibration,1.8076071164068854,0,bowl_on_plate,7.785072683792965,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.5242197951518495,calibration,0.4717726515627376,1,bowl_on_plate,3.7272521222778483,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.6185740061342141,calibration,3.5538513737730315,2,bowl_on_plate,10.82347416132985,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.6185740061342141,calibration,1.4851315318267573,3,bowl_on_plate,7.166293244539986,nan
0,,24,LJ_linear_j_atlas,,pre_contact,4.3104812681333255,calibration,1.6422581698971503,4,bowl_on_plate,5.992420728287518,nan
0,,24,LJ_linear_j_atlas,,pre_contact,4.3104812681333255,calibration,0.33392940839822294,5,bowl_on_plate,4.404513456779903,nan
0,,24,LJ_linear_j_atlas,,pre_contact,4.549712504343581,calibration,5.3470129784729306,6,bowl_on_plate,9.317794772743948,nan
0,,24,LJ_linear_j_atlas,,pre_contact,4.549712504343581,calibration,1.2160922358582853,7,bowl_on_plate,4.595252912454243,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.2765757539388146,calibration,0.5029779469435407,8,bowl_on_plate,4.064847932435862,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.2765757539388146,calibration,0.25718264965181203,9,bowl_on_plate,2.898469580233854,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.47144021896112925,calibration,0.718264200547327,10,bowl_on_plate,4.746120747660677,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.47144021896112925,calibration,2.852694435613487,11,bowl_on_plate,10.157042707683622,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.1801969078392363,calibration,0.3841619238191087,12,bowl_on_plate,3.3373278264886896,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.1801969078392363,calibration,0.19226317305430887,13,bowl_on_plate,2.443356429878826,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.96872369206767,calibration,1.2171802991722653,14,bowl_on_plate,5.263884606618853,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.96872369206767,calibration,0.957393689371492,15,bowl_on_plate,5.487839274217086,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.3498894910880607,calibration,0.4720668691279424,16,bowl_on_plate,3.7944827037321165,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.3498894910880607,calibration,2.441501619660153,17,bowl_on_plate,8.905942107516589,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.5535649462354347,calibration,0.5038308913239657,18,bowl_on_plate,3.8371263317211346,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.5535649462354347,calibration,4.405021578167958,19,bowl_on_plate,11.883820208198058,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.330851029921883,calibration,0.7957855689003258,20,bowl_on_plate,4.93553309899275,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.330851029921883,calibration,0.28861865227654476,21,bowl_on_plate,2.8748455091111365,nan
0,,24,LJ_linear_j_atlas,,pre_contact,2.2392415684970195,calibration,2.032867232675204,22,bowl_on_plate,6.620642109184361,nan
0,,24,LJ_linear_j_atlas,,pre_contact,2.2392415684970195,calibration,2.24904479268417,23,bowl_on_plate,10.800590748368084,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.2255725308167082,calibration,6.8697089542149,24,bowl_on_plate,14.102780608103826,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.2255725308167082,calibration,5.6931757924502495,25,bowl_on_plate,15.089223276738895,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.2915358298134934,calibration,0.8984634383435457,26,bowl_on_plate,4.35023595630105,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.2915358298134934,calibration,0.22978711312738256,27,bowl_on_plate,2.710880930880638,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.5960215657340378,calibration,1.185403298832114,28,bowl_on_plate,4.9996824115289895,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.5960215657340378,calibration,0.4039612494119745,29,bowl_on_plate,5.40527502386451,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.6753518210285376,calibration,0.5316593062246374,30,bowl_on_plate,2.5643870104653277,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.6753518210285376,calibration,0.7804146911881664,31,bowl_on_plate,3.7303388685275443,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.5302775500950959,calibration,6.456564238257947,32,bowl_on_plate,14.359501906104297,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.5302775500950959,calibration,0.42213243668248895,33,bowl_on_plate,4.12583485180298,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.6095071105901924,calibration,7.491178096365836,34,bowl_on_plate,15.442815599520248,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.6095071105901924,calibration,0.39908585129867974,35,bowl_on_plate,3.881225796482899,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.509065727036111,calibration,0.29618777460425927,36,bowl_on_plate,6.089027362472479,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.509065727036111,calibration,5.3197755363063886,37,bowl_on_plate,10.062335278133963,nan
0,,24,LJ_linear_j_atlas,,pre_contact,4.647426666048356,calibration,0.9475641078146217,38,bowl_on_plate,3.437965022403648,nan
0,,24,LJ_linear_j_atlas,,pre_contact,4.647426666048356,calibration,1.441267331909141,39,bowl_on_plate,5.197724428020401,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.432741065694442,calibration,0.7040955236667084,40,bowl_on_plate,3.720341363599393,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.432741065694442,calibration,1.7045960194730332,41,bowl_on_plate,10.924392478979792,nan
0,,24,LJ_linear_j_atlas,,pre_contact,5.5508708910114875,calibration,4.01140677019142,42,bowl_on_plate,7.695082515846435,nan
0,,24,LJ_linear_j_atlas,,pre_contact,5.5508708910114875,calibration,1.2139825779630957,43,bowl_on_plate,6.249813778731874,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.8957492668279475,calibration,0.14590482886682238,44,bowl_on_plate,2.250745864725834,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.8957492668279475,calibration,3.074591378414734,45,bowl_on_plate,9.407106168583054,nan
0,,24,LJ_linear_j_atlas,,pre_contact,2.077300023796863,calibration,0.5264534049265697,46,bowl_on_plate,4.187126388183431,nan
0,,24,LJ_linear_j_atlas,,pre_contact,2.077300023796863,calibration,0.5898831600670356,47,bowl_on_plate,3.147854739727853,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.5770476658221826,calibration,1.2110444199161177,48,bowl_on_plate,5.39123054858144,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.5770476658221826,calibration,0.8563148762422422,49,bowl_on_plate,7.153613849094152,nan
0,,24,LJ_linear_j_atlas,,pre_contact,4.234329275874873,calibration,2.0998131107827542,50,bowl_on_plate,6.5900847432596565,nan
0,,24,LJ_linear_j_atlas,,pre_contact,4.234329275874873,calibration,1.8385134744417615,51,bowl_on_plate,8.32511513839005,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.6343518401798334,calibration,2.471218367047521,52,bowl_on_plate,7.236326323725683,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.6343518401798334,calibration,0.9397706709016349,53,bowl_on_plate,4.614428783395081,nan
0,,24,LJ_linear_j_atlas,,pre_contact,7.505904424675767,calibration,11.966349447396222,54,bowl_on_plate,14.255940542338132,nan
0,,24,LJ_linear_j_atlas,,pre_contact,7.505904424675767,calibration,3.713140053889552,55,bowl_on_plate,8.812038371697275,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.427753288704517,calibration,1.0287978706959984,56,bowl_on_plate,6.107114718559387,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.427753288704517,calibration,0.8775441805753021,57,bowl_on_plate,4.91693778376608,nan
0,,24,LJ_linear_j_atlas,,pre_contact,4.047308396486357,calibration,0.7560158023457911,58,bowl_on_plate,8.443622589252513,nan
0,,24,LJ_linear_j_atlas,,pre_contact,4.047308396486357,calibration,0.9065456822812514,59,bowl_on_plate,4.903811556366283,nan
0,,24,LJ_linear_j_atlas,,pre_contact,2.778292920347037,calibration,0.634246906375071,60,bowl_on_plate,3.8340084676892126,nan
0,,24,LJ_linear_j_atlas,,pre_contact,2.778292920347037,calibration,3.7709599106089096,61,bowl_on_plate,8.796728217520757,nan
0,,24,LJ_linear_j_atlas,,pre_contact,2.9223148124462806,calibration,0.5247834351855479,62,bowl_on_plate,3.2475647381819632,nan
0,,24,LJ_linear_j_atlas,,pre_contact,2.9223148124462806,calibration,0.5208973435862747,63,bowl_on_plate,3.5278765924531528,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.9880997287710453,calibration,1.0633890791465535,64,bowl_on_plate,5.784456852185319,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.9880997287710453,calibration,0.4694324884665764,65,bowl_on_plate,3.734909553078152,nan
0,,24,LJ_linear_j_atlas,,pre_contact,2.843771695730945,calibration,2.711010134395402,66,bowl_on_plate,12.268701928196261,nan
0,,24,LJ_linear_j_atlas,,pre_contact,2.843771695730945,calibration,2.7390344589341455,67,bowl_on_plate,7.381306354083272,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.7030511673365571,calibration,0.44493768341191303,68,bowl_on_plate,3.045445421255389,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.7030511673365571,calibration,2.871239995627164,69,bowl_on_plate,11.529916275661654,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.097938556353999,calibration,1.6163232819672535,70,bowl_on_plate,5.2839265535025115,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.097938556353999,calibration,0.40847109002943477,71,bowl_on_plate,4.182641470887453,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.4164338255176583,calibration,1.595030367552822,72,bowl_on_plate,7.4553125251100365,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.4164338255176583,calibration,0.7088641426866082,73,bowl_on_plate,4.7061288914152435,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.5410784602671497,calibration,1.264378152011512,74,bowl_on_plate,6.439695926295569,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.5410784602671497,calibration,10.019481886707855,75,bowl_on_plate,17.102910247325045,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.6004620165276608,calibration,3.5773414786576403,76,bowl_on_plate,10.531099785176423,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.6004620165276608,calibration,0.14410236187300368,77,bowl_on_plate,2.2730031731071776,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.0217085126147862,calibration,1.892815564199687,78,bowl_on_plate,7.799190576383727,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.0217085126147862,calibration,0.9317765375209675,79,bowl_on_plate,6.369825390360299,nan
