action_reconstruction_rmse,atlas_size,atlas_unique,balanced_task_effect_error,clipped,contact_force_effect_error,contact_mode_preserved,decoded_bank_index,decoded_mode,decoded_uncertainty,direction_family_id,direction_id,episode_id,error_group_contact_mode_and_penetration,error_group_gripper_and_articulation,error_group_object_pose,error_group_task_progress_and_constraint,error_group_tcp_object_relative_pose,method,nearest_predicted_distance,phase,radius,sign,split,target_id,target_mode,target_uncertainty,task_id,task_progress_abs_error
0.017437824860825263,,,0.0772957690430414,0,0.0,1,140,0,,0,3,27,0.0,2.0829060241353833e-11,1.5070444468859721e-30,0.0,0.386478845194378,B2_phase_residual,,free_space,0.0631281417702745,1,calibration,15,0,,bowl_on_plate,0.0
0.016345806930089513,,,0.0267755609293323,0,0.0,1,72,0,,0,4,27,0.0,4.059797156352575e-11,1.8718372974189963e-30,0.0,0.13387780460606352,B2_phase_residual,,free_space,0.04963141385934175,-1,calibration,16,0,,bowl_on_plate,0.0
0.013958745771678733,,,0.023448754490325508,0,0.0,1,72,0,,0,4,27,0.0,6.232075843691377e-12,6.3545433819583625e-31,0.0,0.11724377244539547,B2_phase_residual,,free_space,0.04963141385934175,1,calibration,17,0,,bowl_on_plate,0.0
0.022940558101741133,,,0.1690464220097363,0,0.0,1,11,0,,0,4,27,0.0,4.851270924087468e-10,3.9508983513951055e-31,0.0,0.8452321095635544,B2_phase_residual,,free_space,0.1124556671323533,-1,calibration,18,0,,bowl_on_plate,0.0
0.022940558101741133,,,0.17269866773109402,0,0.0,1,9,0,,0,4,27,0.0,1.9843030910587163e-11,3.351530272358452e-30,0.0,0.863493338635627,B2_phase_residual,,free_space,0.1124556671323533,1,calibration,19,0,,bowl_on_plate,0.0
0.01429464996135754,,,0.029426177638429342,0,0.0,1,205,0,,0,5,27,0.0,1.7331958030722378e-12,2.0702439244042128e-33,0.0,0.1471308881904135,B2_phase_residual,,free_space,0.08922457466252492,-1,calibration,20,0,,bowl_on_plate,0.0
0.02005282233548409,,,0.05084997215963886,0,0.0,1,81,0,,0,5,27,0.0,2.407268956483423e-10,2.0185271781103173e-31,0.0,0.2542498605574674,B2_phase_residual,,free_space,0.08922457466252492,1,calibration,21,0,,bowl_on_plate,0.0
0.015743402751232885,,,0.03451113575130898,0,0.0,1,205,0,,0,5,27,0.0,4.543001880706544e-12,8.821789382422186e-31,0.0,0.1725556787520019,B2_phase_residual,,free_space,0.1197162331995219,-1,calibration,22,0,,bowl_on_plate,0.0
0.022670619232192813,,,0.07163472529217643,0,0.0,1,81,0,,0,5,27,0.0,1.5543292927497485e-10,1.6878568839445836e-30,0.0,0.3581736263054492,B2_phase_residual,,free_space,0.1197162331995219,1,calibration,23,0,,bowl_on_plate,0.0
0.01911256316089465,,,0.0657815975420932,0,0.0,1,72,0,,0,6,27,0.0,7.545973657360445e-11,1.4384964878853552e-31,0.0,0.3289079876350063,B2_phase_residual,,free_space,0.07453818818500565,-1,calibration,24,0,,bowl_on_plate,0.0
0.018827212711580686,,,0.0344397168500349,0,0.0,1,72,0,,0,6,27,0.0,1.8259835143493376e-14,4.03175236285349e-31,0.0,0.17219858425015622,B2_phase_residual,,free_space,0.07453818818500565,1,calibration,25,0,,bowl_on_plate,0.0
0.019329046042219553,,,0.06716763693880864,0,0.0,1,72,0,,0,6,27,0.0,7.700392169181983e-11,4.852227068015909e-31,0.0,0.3358381846170393,B2_phase_residual,,free_space,0.07585103902206075,-1,calibration,26,0,,bowl_on_plate,0.0
0.01904193285180424,,,0.0354784620140404,0,0.0,1,72,0,,0,6,27,0.0,4.0875082380554327e-14,2.674025544506243e-31,0.0,0.17739231007016112,B2_phase_residual,,free_space,0.07585103902206075,1,calibration,27,0,,bowl_on_plate,0.0
0.017361772227476254,,,0.020473703099275938,0,0.0,1,74,0,,0,7,27,0.0,4.263994590819149e-12,8.62137161646166e-32,0.0,0.10236851549211569,B2_phase_residual,,free_space,0.09143171782919667,-1,calibration,28,0,,bowl_on_plate,0.0
0.0188466719041053,,,0.010180467583755067,0,0.0,1,136,0,,0,7,27,0.0,1.1160973379745215e-12,2.601450534765912e-31,0.0,0.05090233791765923,B2_phase_residual,,free_space,0.09143171782919667,1,calibration,29,0,,bowl_on_plate,0.0
0.017810868917111124,,,0.023121013261099308,0,0.0,1,74,0,,0,7,27,0.0,3.3100453642809612e-12,3.720197276837823e-32,0.0,0.11560506630218649,B2_phase_residual,,free_space,0.10080886501603722,-1,calibration,30,0,,bowl_on_plate,0.0
0.019797963326323526,,,0.010932576934443638,0,0.0,1,136,0,,0,7,27,0.0,7.941619232322614e-13,1.4683674070226973e-30,0.0,0.05466288467142403,B2_phase_residual,,free_space,0.10080886501603722,1,calibration,31,0,,bowl_on_plate,0.0
0.0153282712147928,,,0.0282391302017381,0,0.0,1,72,0,,0,8,27,0.0,6.659776496743929e-11,3.487898783602708e-31,0.0,0.14119565094209274,B2_phase_residual,,free_space,0.05634407989259109,-1,calibration,32,0,,bowl_on_plate,0.0
0.01692210381085425,,,0.007730472225122841,0,0.0,1,72,0,,0,8,27,0.0,1.7032621948931584e-11,6.602620561443618e-31,0.0,0.03865236110858158,B2_phase_residual,,free_space,0.05634407989259109,1,calibration,33,0,,bowl_on_plate,0.0
0.020073579141928977,,,0.005163474337352065,0,0.0,1,0,0,,0,8,27,0.0,3.4638288992354496e-11,1.0705626708620564e-29,0.0,0.025817371652122036,B2_phase_residual,,free_space,0.09152607090692536,-1,calibration,34,0,,bowl_on_plate,0.0
0.022056348472837696,,,0.04375464543091339,0,0.0,1,197,0,,0,8,27,0.0,6.525775622521055e-11,2.2025793516267803e-31,0.0,0.2187732270893092,B2_phase_residual,,free_space,0.09152607090692536,1,calibration,35,0,,bowl_on_plate,0.0
0.0177912067943864,,,0.028781031396542693,0,0.0,1,72,0,,0,9,27,0.0,7.6407885042417e-12,2.900465706642155e-31,0.0,0.1439051569750727,B2_phase_residual,,free_space,0.06847999267054515,-1,calibration,36,0,,bowl_on_plate,0.0
0.018194073065705266,,,0.08448878125941238,0,0.0,1,72,0,,0,9,27,0.0,1.5217377743974615e-10,1.3756592852653106e-31,0.0,0.42244390614488814,B2_phase_residual,,free_space,0.06847999267054515,1,calibration,37,0,,bowl_on_plate,0.0
0.019177407880831134,,,0.049293359783434104,0,0.0,1,75,0,,0,9,27,0.0,1.1969008448603953e-11,3.1109970272064846e-30,0.0,0.2464667989052015,B2_phase_residual,,free_space,0.09276680165368653,-1,calibration,38,0,,bowl_on_plate,0.0
0.021329683109173943,,,0.08699329094592695,0,0.0,1,136,0,,0,9,27,0.0,1.9033515692660587e-10,2.8257382822974936e-30,0.0,0.4349664545392996,B2_phase_residual,,free_space,0.09276680165368653,1,calibration,39,0,,bowl_on_plate,0.0
0.016841805861581047,,,0.06269594576872548,0,0.0,1,11,0,,0,10,27,0.0,3.203187376822625e-10,2.2445244573286724e-31,0.0,0.31347972852330863,B2_phase_residual,,free_space,0.07969353802666929,-1,calibration,40,0,,bowl_on_plate,0.0
0.013510967861726472,,,0.02369332229797643,0,0.0,1,72,0,,0,10,27,0.0,2.707747608858133e-11,2.9483006250667092e-30,0.0,0.11846661146280467,B2_phase_residual,,free_space,0.07969353802666929,1,calibration,41,0,,bowl_on_plate,0.0
0.016903512837420424,,,0.0618674728619281,0,0.0,1,11,0,,0,10,27,0.0,2.838543764594456e-10,9.063025039245863e-31,0.0,0.3093373640257861,B2_phase_residual,,free_space,0.08558312643051472,-1,calibration,42,0,,bowl_on_plate,0.0
0.014406644234345503,,,0.02855960066799771,0,0.0,1,72,0,,0,10,27,0.0,3.3685967022425836e-11,2.705545935755249e-30,0.0,0.14279800330630257,B2_phase_residual,,free_space,0.08558312643051472,1,calibration,43,0,,bowl_on_plate,0.0
0.015108010939329158,,,0.07559211652713563,0,0.0,1,72,0,,0,11,27,0.0,1.5212115376267477e-10,8.440997642589438e-31,0.0,0.37796058248355696,B2_phase_residual,,free_space,0.04549369808978488,-1,calibration,44,0,,bowl_on_plate,0.0
0.01088447463908197,,,0.016321827423873874,0,0.0,1,78,0,,0,11,27,0.0,1.472425715205518e-11,2.5436247393971946e-30,0.0,0.08160913710464511,B2_phase_residual,,free_space,0.04549369808978488,1,calibration,45,0,,bowl_on_plate,0.0
0.01737337862919507,,,0.10880152269518246,0,0.0,1,72,0,,0,11,27,0.0,2.467193798375459e-10,3.987372501100972e-31,0.0,0.5440076132291929,B2_phase_residual,,free_space,0.0610240291118464,-1,calibration,46,0,,bowl_on_plate,0.0
0.011557632442798569,,,0.008130544797421785,0,0.0,1,78,0,,0,11,27,0.0,5.670084676227494e-12,3.491234144031732e-30,0.0,0.04065272398143884,B2_phase_residual,,free_space,0.0610240291118464,1,calibration,47,0,,bowl_on_plate,0.0
0.013638347798824094,,,0.031480287727066694,0,0.0,1,6,0,,1,12,27,0.0,3.302509775808571e-11,3.4271356047477474e-30,0.0,0.15740143860230835,B2_phase_residual,,free_space,0.07101123656696491,-1,calibration,48,0,,bowl_on_plate,0.0
0.016855318042542995,,,0.0466026989168549,0,0.0,1,7,0,,1,12,27,0.0,2.2254533398217723e-10,1.2717318446915205e-30,0.0,0.23301349436172916,B2_phase_residual,,free_space,0.07101123656696491,1,calibration,49,0,,bowl_on_plate,0.0
0.014159756747511902,,,0.09150300378967013,0,0.0,1,140,0,,1,12,27,0.0,4.291292418082579e-15,1.090403273743117e-30,0.0,0.4575150189483464,B2_phase_residual,,free_space,0.10098775095053272,-1,calibration,50,0,,bowl_on_plate,0.0
0.01775233044139917,,,0.04654026215603007,0,0.0,1,8,0,,1,12,27,0.0,4.073756831922188e-11,5.701947416875782e-32,0.0,0.23270131073941278,B2_phase_residual,,free_space,0.10098775095053272,1,calibration,51,0,,bowl_on_plate,0.0
0.013568534100302775,,,0.009614216422623846,0,0.0,1,72,0,,1,13,27,0.0,4.009489345463333e-13,2.4017395386967098e-30,0.0,0.04807108211271828,B2_phase_residual,,free_space,0.042538418440086774,-1,calibration,52,0,,bowl_on_plate,0.0
0.014948138799148091,,,0.05258724198912803,0,0.0,1,72,0,,1,13,27,0.0,9.951703285694514e-11,5.3566092960397295e-31,0.0,0.26293620984612315,B2_phase_residual,,free_space,0.042538418440086774,1,calibration,53,0,,bowl_on_plate,0.0
0.02216012457942573,,,0.1004184320463631,0,0.0,1,208,0,,1,13,27,0.0,1.8017834717155316e-11,2.7913529239250063e-31,0.0,0.5020921602137977,B2_phase_residual,,free_space,0.11558687466733969,-1,calibration,54,0,,bowl_on_plate,0.0
0.022259645121096367,,,0.053713596494585084,0,0.0,1,82,0,,1,13,27,0.0,1.2859054848847223e-10,1.0130649808255294e-31,0.0,0.2685679823443349,B2_phase_residual,,free_space,0.11558687466733969,1,calibration,55,0,,bowl_on_plate,0.0
0.014784383221508306,,,0.09645754478016313,0,0.0,1,78,0,,1,14,27,0.0,1.3571508109284518e-10,2.8376783821557207e-30,0.0,0.48228772376510054,B2_phase_residual,,free_space,0.05812321584183288,-1,calibration,56,0,,bowl_on_plate,0.0
0.01565615437763528,,,0.024616772731006254,0,0.0,1,72,0,,1,14,27,0.0,6.62934330299499e-11,4.168745979245618e-31,0.0,0.12308386358873784,B2_phase_residual,,free_space,0.05812321584183288,1,calibration,57,0,,bowl_on_plate,0.0
0.01508788862134572,,,0.0983456665413813,0,0.0,1,78,0,,1,14,27,0.0,1.4216967910942823e-10,3.320530234129859e-32,0.0,0.4917283325647368,B2_phase_residual,,free_space,0.06110597783177148,-1,calibration,58,0,,bowl_on_plate,0.0
0.016084158708620108,,,0.026380304248446958,0,0.0,1,72,0,,1,14,27,0.0,7.257472294990777e-11,2.2986565188772796e-30,0.0,0.13190152116966006,B2_phase_residual,,free_space,0.06110597783177148,1,calibration,59,0,,bowl_on_plate,0.0
0.014850150233093306,,,0.0178017406137709,0,0.0,1,79,0,,1,15,27,0.0,2.984832154025016e-11,1.721813453320042e-30,0.0,0.08900870303900618,B2_phase_residual,,free_space,0.0668487712415262,-1,calibration,60,0,,bowl_on_plate,0.0
0.012829430217919683,,,0.07300693489000173,0,0.0,1,6,0,,1,15,27,0.0,4.6629923016860585e-12,3.809720563866796e-30,0.0,0.3650346744453457,B2_phase_residual,,free_space,0.0668487712415262,1,calibration,61,0,,bowl_on_plate,0.0
0.014451997191233792,,,0.01327945765487303,0,0.0,1,79,0,,1,15,27,0.0,4.572018396069249e-12,3.3696650960684875e-32,0.0,0.06639728826979313,B2_phase_residual,,free_space,0.08064233984908908,-1,calibration,62,0,,bowl_on_plate,0.0
0.013322030389782923,,,0.07743600485423244,0,0.0,1,6,0,,1,15,27,0.0,1.0077953185544273e-12,3.933237711081011e-30,0.0,0.3871800242701544,B2_phase_residual,,free_space,0.08064233984908908,1,calibration,63,0,,bowl_on_plate,0.0
0.013890632971323627,,,0.07664941474622097,0,0.0,1,142,0,,1,16,27,0.0,1.2190291710382682e-10,1.3954740732466173e-30,0.0,0.38324707360920196,B2_phase_residual,,free_space,0.08602351576173864,-1,calibration,64,0,,bowl_on_plate,0.0
0.013282399960494256,,,0.06092626057582118,0,0.0,1,83,0,,1,16,27,0.0,7.652454676086098e-11,1.7928561814256197e-30,0.0,0.3046313028025813,B2_phase_residual,,free_space,0.08602351576173864,1,calibration,65,0,,bowl_on_plate,0.0
0.014652859740432391,,,0.0912386900153879,0,0.0,1,10,0,,1,16,27,0.0,5.917651412162966e-11,9.614439853646909e-33,0.0,0.45619345001776296,B2_phase_residual,,free_space,0.10385303376238186,-1,calibration,66,0,,bowl_on_plate,0.0
0.013702701402428845,,,0.05217449323541915,0,0.0,1,83,0,,1,16,27,0.0,8.944779402297874e-12,4.8853948927722446e-32,0.0,0.26087246616815096,B2_phase_residual,,free_space,0.10385303376238186,1,calibration,67,0,,bowl_on_plate,0.0
0.015927562421538234,,,0.05887600661414476,0,0.0,1,142,0,,1,17,27,0.0,4.728903671061117e-14,2.680034327914606e-32,0.0,0.2943800330706765,B2_phase_residual,,free_space,0.07251624735413814,-1,calibration,68,0,,bowl_on_plate,0.0
0.015221221356487813,,,0.10253856715768503,0,0.0,1,83,0,,1,17,27,0.0,3.4722603577917823e-12,2.5722261280814417e-31,0.0,0.512692835784953,B2_phase_residual,,free_space,0.07251624735413814,1,calibration,69,0,,bowl_on_plate,0.0
0.01616332172426881,,,0.0635318223487803,0,0.0,1,142,0,,1,17,27,0.0,1.930966416612098e-12,1.0477912167682114e-30,0.0,0.31765911174197053,B2_phase_residual,,free_space,0.07942903396720224,-1,calibration,70,0,,bowl_on_plate,0.0
0.015151354043566885,,,0.09794654145316153,0,0.0,1,83,0,,1,17,27,0.0,1.1239934668741641e-12,1.797361028206029e-31,0.0,0.4897327072646837,B2_phase_residual,,free_space,0.07942903396720224,1,calibration,71,0,,bowl_on_plate,0.0
0.01513027496382778,,,0.018768923580905487,0,0.0,1,72,0,,2,18,27,0.0,2.827908756229463e-11,4.945736233814805e-32,0.0,0.09384461787624834,B2_phase_residual,,free_space,0.05378063426571196,-1,calibration,72,0,,bowl_on_plate,0.0
0.016397054072663127,,,0.018329367531783953,0,0.0,1,72,0,,2,18,27,0.0,1.3312866579932462e-11,6.202495434174246e-32,0.0,0.0916468376456069,B2_phase_residual,,free_space,0.05378063426571196,1,calibration,73,0,,bowl_on_plate,0.0
0.018860693994623264,,,0.023967760758334605,0,0.0,1,72,0,,2,18,27,0.0,3.846381117737531e-11,1.2718735304774878e-30,0.0,0.11983880375320921,B2_phase_residual,,free_space,0.07845678940930367,-1,calibration,74,0,,bowl_on_plate,0.0
0.020346713657251467,,,0.023657321304664268,0,0.0,1,72,0,,2,18,27,0.0,1.4356709021656073e-11,1.5290227475639363e-32,0.0,0.11828660650896462,B2_phase_residual,,free_space,0.07845678940930367,1,calibration,75,0,,bowl_on_plate,0.0
0.01479309024302033,,,0.0181898088474382,0,0.0,1,72,0,,2,19,27,0.0,2.5099431963683654e-11,2.743988256771161e-31,0.0,0.09094904421209157,B2_phase_residual,,free_space,0.0475306457256973,-1,calibration,76,0,,bowl_on_plate,0.0
0.014807434985837994,,,0.00736583058639496,0,0.0,1,12,0,,2,19,27,0.0,1.2407385699550117e-12,5.181793717077974e-32,0.0,0.03682915293073406,B2_phase_residual,,free_space,0.0475306457256973,1,calibration,77,0,,bowl_on_plate,0.0
0.014578942251088679,,,0.01615829249761613,0,0.0,1,13,0,,2,19,27,0.0,1.0815475867088978e-11,2.6455258652851875e-32,0.0,0.08079146247726518,B2_phase_residual,,free_space,0.0963289219301462,-1,calibration,78,0,,bowl_on_plate,0.0
0.014578942251088679,,,0.016295587427124617,0,0.0,1,12,0,,2,19,27,0.0,3.112450120640439e-11,1.4097922914889292e-32,0.0,0.08147793710449858,B2_phase_residual,,free_space,0.0963289219301462,1,calibration,79,0,,bowl_on_plate,0.0
0.0184695382225281,,,0.06340366288796537,0,0.0,1,78,0,,2,20,27,0.0,1.2727295008506154e-10,3.7120859239737305e-30,0.0,0.31701831431255384,B2_phase_residual,,free_space,0.0701913689147694,-1,calibration,80,0,,bowl_on_plate,0.0
0.01733629999654975,,,0.02832600365410139,0,0.0,1,72,0,,2,20,27,0.0,4.612465593278359e-11,6.815051872735612e-31,0.0,0.1416300182243823,B2_phase_residual,,free_space,0.0701913689147694,1,calibration,81,0,,bowl_on_plate,0.0
0.01978789772827843,,,0.049364414843566524,0,0.0,1,87,0,,2,20,27,0.0,1.712215771159427e-10,1.0861062939428357e-30,0.0,0.24682207404661105,B2_phase_residual,,free_space,0.0979123298221835,-1,calibration,82,0,,bowl_on_plate,0.0
0.01978789772827843,,,0.05156521511325346,0,0.0,1,86,0,,2,20,27,0.0,7.419640817694914e-13,1.636353832618673e-31,0.0,0.25782607556552534,B2_phase_residual,,free_space,0.0979123298221835,1,calibration,83,0,,bowl_on_plate,0.0
0.018256610960981537,,,0.022661943023452084,0,0.0,1,72,0,,2,21,27,0.0,8.71430634082022e-12,6.721438818296377e-31,0.0,0.11330971510854611,B2_phase_residual,,free_space,0.07959978470273801,-1,calibration,84,0,,bowl_on_plate,0.0
0.02099959894800686,,,0.12075510427348843,0,0.0,1,6,0,,2,21,27,0.0,1.7667892802104183e-10,3.295950272531697e-30,0.0,0.6037755211907633,B2_phase_residual,,free_space,0.07959978470273801,1,calibration,85,0,,bowl_on_plate,0.0
0.02265217318129543,,,0.029391132559479644,0,0.0,1,72,0,,2,21,27,0.0,8.637461502626037e-12,4.0013040381023835e-30,0.0,0.14695566278876077,B2_phase_residual,,free_space,0.10541121744928764,-1,calibration,86,0,,bowl_on_plate,0.0
0.024318353422213113,,,0.12420221694814286,0,0.0,1,6,0,,2,21,27,0.0,1.8912606215641738e-10,5.844640428372063e-30,0.0,0.6210110845515883,B2_phase_residual,,free_space,0.10541121744928764,1,calibration,87,0,,bowl_on_plate,0.0
0.015600524730654972,,,0.018730337809709178,0,0.0,1,72,0,,2,22,27,0.0,1.8594594146355954e-11,3.0895065647302117e-32,0.0,0.09365168902995129,B2_phase_residual,,free_space,0.04932729257215083,-1,calibration,88,0,,bowl_on_plate,0.0
0.014701961152993138,,,0.009790138602746318,0,0.0,1,72,0,,2,22,27,0.0,1.6968429092187992e-11,2.8433887714591537e-30,0.0,0.04895069299676316,B2_phase_residual,,free_space,0.04932729257215083,1,calibration,89,0,,bowl_on_plate,0.0
0.02056334240016938,,,0.006595100062188194,0,0.0,1,17,0,,2,22,27,0.0,2.022820372343803e-11,1.7925298838435732e-31,0.0,0.03297550029071277,B2_phase_residual,,free_space,0.09875642733127948,-1,calibration,90,0,,bowl_on_plate,0.0
0.02056334240016938,,,0.008453086158435496,0,0.0,1,16,0,,2,22,27,0.0,3.47276587905355e-11,3.136629267551362e-30,0.0,0.042265430757449825,B2_phase_residual,,free_space,0.09875642733127948,1,calibration,91,0,,bowl_on_plate,0.0
0.016314882898203795,,,0.011979112245946158,0,0.0,1,72,0,,2,23,27,0.0,3.310788359552438e-14,4.4060767263915566e-30,0.0,0.059895561229697684,B2_phase_residual,,free_space,0.0699625384049062,-1,calibration,92,0,,bowl_on_plate,0.0
0.019961960790390254,,,0.04871192275932958,0,0.0,1,72,0,,2,23,27,0.0,1.1200540887329311e-10,2.371515367266457e-30,0.0,0.24355961368464252,B2_phase_residual,,free_space,0.0699625384049062,1,calibration,93,0,,bowl_on_plate,0.0
0.018087991161196915,,,0.01479890003166823,0,0.0,1,72,0,,2,23,27,0.0,4.356176723166903e-14,8.059205724109381e-32,0.0,0.07399450015829759,B2_phase_residual,,free_space,0.08134535311754526,-1,calibration,94,0,,bowl_on_plate,0.0
0.021516331731813474,,,0.017427168452671088,0,0.0,1,85,0,,2,23,27,0.0,3.3198415024406425e-11,4.463124515794972e-30,0.0,0.08713584223015702,B2_phase_residual,,free_space,0.08134535311754526,1,calibration,95,0,,bowl_on_plate,0.0
0.020670014109714897,,,0.020574795213215917,0,0.0,1,14,0,,0,0,27,0.0,3.979597851475981e-11,8.326712137931112e-31,0.0,0.10287397602628362,B3_dynamic_action_medoids,,free_space,0.06966366630773609,-1,calibration,0,0,,bowl_on_plate,0.0
0.020523399553518295,,,0.11432252535886786,0,0.0,1,149,0,,0,0,27,0.0,2.810497992999262e-10,2.8356098841114085e-30,0.0,0.5716126265132895,B3_dynamic_action_medoids,,free_space,0.06966366630773609,1,calibration,1,0,,bowl_on_plate,0.0
0.021073548319074126,,,0.02069558953538355,0,0.0,1,14,0,,0,0,27,0.0,4.3197214883575574e-11,2.1905069930202658e-30,0.0,0.10347794763372054,B3_dynamic_action_medoids,,free_space,0.0797991217587454,-1,calibration,2,0,,bowl_on_plate,0.0
0.020738603075096045,,,0.11076549775889488,0,0.0,1,149,0,,0,0,27,0.0,2.678092391668819e-10,5.042396920934297e-33,0.0,0.5538274885266652,B3_dynamic_action_medoids,,free_space,0.0797991217587454,1,calibration,3,0,,bowl_on_plate,0.0
0.02008475583066795,,,0.03941718816659804,0,0.0,1,208,0,,0,1,27,0.0,5.510825427673473e-11,8.046385999004e-31,0.0,0.19708594077788194,B3_dynamic_action_medoids,,free_space,0.05550245091837639,-1,calibration,4,0,,bowl_on_plate,0.0
0.014837667964868167,,,0.08089099708637763,0,0.0,1,138,0,,0,1,27,0.0,2.7502977694077366e-10,2.6845868410962005e-30,0.0,0.4044549851568584,B3_dynamic_action_medoids,,free_space,0.05550245091837639,1,calibration,5,0,,bowl_on_plate,0.0
0.022215059311087325,,,0.1424593836005039,0,0.0,1,208,0,,0,1,27,0.0,1.2005351346080629e-10,9.112462256839587e-31,0.0,0.712296917882466,B3_dynamic_action_medoids,,free_space,0.10849786786205809,-1,calibration,6,0,,bowl_on_plate,0.0
0.013996691682148192,,,0.018499387015927963,0,0.0,1,138,0,,0,1,27,0.0,5.1605332797885814e-11,2.757365493069167e-30,0.0,0.09249693502803448,B3_dynamic_action_medoids,,free_space,0.10849786786205809,1,calibration,7,0,,bowl_on_plate,0.0
0.018104191958980605,,,0.006422550768485938,0,0.0,1,0,0,,0,2,27,0.0,8.760490494969667e-13,7.356792519314284e-30,0.0,0.03211275384155364,B3_dynamic_action_medoids,,free_space,0.05816487927493088,-1,calibration,8,0,,bowl_on_plate,0.0
0.019379776308691102,,,0.02103217386319652,0,0.0,1,135,0,,0,2,27,0.0,3.1548307316790886e-11,7.990503607557047e-32,0.0,0.10516086928443429,B3_dynamic_action_medoids,,free_space,0.05816487927493088,1,calibration,9,0,,bowl_on_plate,0.0
0.02125270729005744,,,0.008667714042860498,0,0.0,1,0,0,,0,2,27,0.0,1.2910358440249737e-11,7.26855543405163e-32,0.0,0.04333857020139213,B3_dynamic_action_medoids,,free_space,0.09042776390492502,-1,calibration,10,0,,bowl_on_plate,0.0
0.019531989895200167,,,0.0154097875865608,0,0.0,1,135,0,,0,2,27,0.0,3.334541360744848e-11,1.2211012772781607e-32,0.0,0.07704893789945859,B3_dynamic_action_medoids,,free_space,0.09042776390492502,1,calibration,11,0,,bowl_on_plate,0.0
0.020416552177192522,,,0.20814787038213875,0,0.0,1,184,0,,0,3,27,0.0,3.2665192686475755e-11,1.0156685416196458e-29,0.0,1.0407393518780286,B3_dynamic_action_medoids,,free_space,0.04703482331354534,-1,calibration,12,0,,bowl_on_plate,0.0
0.018677546437758822,,,0.034814992596103364,0,0.0,1,0,0,,0,3,27,0.0,1.478076279021888e-11,2.512733159925124e-30,0.0,0.17407496296573607,B3_dynamic_action_medoids,,free_space,0.04703482331354534,1,calibration,13,0,,bowl_on_plate,0.0
0.020121508702733805,,,0.19628689548704853,0,0.0,1,184,0,,0,3,27,0.0,1.3394355404611534e-11,3.478161957827306e-31,0.0,0.9814344774218482,B3_dynamic_action_medoids,,free_space,0.0631281417702745,-1,calibration,14,0,,bowl_on_plate,0.0
0.019996250684580653,,,0.05394694782320518,0,0.0,1,0,0,,0,3,27,0.0,1.3875659529937466e-11,1.5477754305387e-30,0.0,0.26973473910215023,B3_dynamic_action_medoids,,free_space,0.0631281417702745,1,calibration,15,0,,bowl_on_plate,0.0
0.020342221203876524,,,0.155437633369215,0,0.0,1,188,0,,0,4,27,0.0,5.377814884979994e-10,4.011906521183477e-31,0.0,0.7771881663082936,B3_dynamic_action_medoids,,free_space,0.04963141385934175,-1,calibration,16,0,,bowl_on_plate,0.0
0.018622605194988102,,,0.012369597911485977,0,0.0,1,0,0,,0,4,27,0.0,1.4122171701918371e-11,3.2129814655780834e-30,0.0,0.06184798954330771,B3_dynamic_action_medoids,,free_space,0.04963141385934175,1,calibration,17,0,,bowl_on_plate,0.0
0.02219880424422991,,,0.18372953151693724,0,0.0,1,188,0,,0,4,27,0.0,3.602188498557218e-10,9.847930447650382e-30,0.0,0.9186476572244674,B3_dynamic_action_medoids,,free_space,0.1124556671323533,-1,calibration,18,0,,bowl_on_plate,0.0
0.021629189895105753,,,0.12955255349931868,0,0.0,1,184,0,,0,4,27,0.0,1.5032094920807204e-10,9.287153130280657e-32,0.0,0.6477627673462725,B3_dynamic_action_medoids,,free_space,0.1124556671323533,1,calibration,19,0,,bowl_on_plate,0.0
0.01429464996135754,,,0.029426177638429342,0,0.0,1,205,0,,0,5,27,0.0,1.7331958030722378e-12,2.0702439244042128e-33,0.0,0.1471308881904135,B3_dynamic_action_medoids,,free_space,0.08922457466252492,-1,calibration,20,0,,bowl_on_plate,0.0
0.01928037875614871,,,0.020652600466676475,0,0.0,1,109,0,,0,5,27,0.0,1.025879334971095e-11,3.7483063275478214e-30,0.0,0.10326300232312358,B3_dynamic_action_medoids,,free_space,0.08922457466252492,1,calibration,21,0,,bowl_on_plate,0.0
0.015743402751232885,,,0.03451113575130898,0,0.0,1,205,0,,0,5,27,0.0,4.543001880706544e-12,8.821789382422186e-31,0.0,0.1725556787520019,B3_dynamic_action_medoids,,free_space,0.1197162331995219,-1,calibration,22,0,,bowl_on_plate,0.0
0.0211664337957693,,,0.07897467766044515,0,0.0,1,109,0,,0,5,27,0.0,2.397336411929221e-14,7.820923431974482e-30,0.0,0.39487338830220176,B3_dynamic_action_medoids,,free_space,0.1197162331995219,1,calibration,23,0,,bowl_on_plate,0.0
0.020312033464821164,,,0.0735609443190722,0,0.0,1,182,0,,0,6,27,0.0,3.6937559905154566e-13,2.132325493599356e-30,0.0,0.3678047215949916,B3_dynamic_action_medoids,,free_space,0.07453818818500565,-1,calibration,24,0,,bowl_on_plate,0.0
0.014351969516587999,,,0.03905558567576887,0,0.0,1,125,0,,0,6,27,0.0,3.2758234783027075e-11,3.430298412815146e-30,0.0,0.1952779283460861,B3_dynamic_action_medoids,,free_space,0.07453818818500565,1,calibration,25,0,,bowl_on_plate,0.0
