action_reconstruction_rmse,balanced_task_effect_error,baseline_error,baseline_method,best_error,best_method,control_error,control_method,dimension,episode_id,error_group_contact_mode_and_penetration,error_group_gripper_and_articulation,error_group_object_pose,error_group_task_progress_and_constraint,error_group_tcp_object_relative_pose,gain_retention,linear_extrapolation_nrmse,mean_antithetic_asymmetry,mean_log_radius_scaling_deviation,method,n,phase,reproduced_gain,row_type,split,task_id,value
,,0.3325983705199762,B2_phase_residual,0.3310918063219148,MC_NCEA,0.3373787862872662,P3_mode_shuffled_atlas,,,,,,,,0.0,,,,,,,False,,development,,
,,0.3325983705199762,B2_phase_residual,0.3310918063219148,MC_NCEA,0.3458086172646396,P4_state_shuffled_atlas,,,,,,,,0.0,,,,,,,False,,development,,
,,0.3325983705199762,B2_phase_residual,0.3310918063219148,MC_NCEA,0.4179532330478973,P5_effect_shuffled_atlas,,,,,,,,0.0,,,,,,,False,,development,,
,,0.3325983705199762,B2_phase_residual,0.3310918063219148,MC_NCEA,0.36531783433210313,P6_random_latent_atlas,,,,,,,,0.0,,,,,,,False,,development,,
0.0225065208682111,0.3679301663352168,,,,,,,task,,0.8891876505890708,0.2190251508336364,0.28024522256125783,0.11517846445134183,0.33601434324077717,,,,,P4_state_shuffled_atlas,1536,,,quantization_decomposition,,,bowl_on_plate
0.022842068184028595,0.2974824646782573,,,,,,,task,,1.1205305565128623,0.13638297447903722,0.10328399040100748,0.008092380084748293,0.1191224219136312,,,,,P4_state_shuffled_atlas,1536,,,quantization_decomposition,,,plate_push
0.022805123688157403,0.36308279545675165,,,,,,,task,,0.5137130481192179,0.9481033108435222,0.0,0.18383577340108107,0.16976184491993737,,,,,P4_state_shuffled_atlas,1536,,,quantization_decomposition,,,stove_turn_on
0.022375754300370795,0.3547390425883325,,,,,,,task,,0.9674596206012049,0.052333038030383916,0.31419724154795853,0.018053017760451852,0.42165229500166324,,,,,P4_state_shuffled_atlas,1536,,,quantization_decomposition,,,wine_rack
0.022814068698840683,0.035884352777095785,,,,,,,phase,,0.0,1.952019521991691e-08,1.534224982763924e-29,0.0,0.1794217443652837,,,,,P4_state_shuffled_atlas,1536,,,quantization_decomposition,,,free_space
0.022810753493328353,0.48944465971566525,,,,,,,phase,,1.4068273973930057,0.38766355145757586,0.20975318969125153,0.11242098889254465,0.33055817114394875,,,,,P4_state_shuffled_atlas,1536,,,quantization_decomposition,,,pre_contact
0.02235852095970804,0.43656379794120354,,,,,,,phase,,1.1225286523900733,0.4389229510754673,0.2584618493469731,0.0678426152409799,0.29506292165252357,,,,,P4_state_shuffled_atlas,1536,,,quantization_decomposition,,,contact_onset
0.02254612388889082,0.4213416586245937,,,,,,,phase,,0.9615348260392769,0.5292579521333413,0.22951141547199913,0.14489603156409847,0.24150806791425297,,,,,P4_state_shuffled_atlas,1536,,,quantization_decomposition,,,post_contact
0.02271866389243571,0.341506738300455,,,,,,,direction_family,,0.8547247138702545,0.3320516715190276,0.17885971279170154,0.07961608935514698,0.26228150396614447,,,,,P4_state_shuffled_atlas,3072,,,quantization_decomposition,,,0
0.020789002022928254,0.3444384572041987,,,,,,,direction_family,,0.8665801189466192,0.3373142752020253,0.17003523433056467,0.08138091186244746,0.26688174567933654,,,,,P4_state_shuffled_atlas,1536,,,quantization_decomposition,,,1
0.02430313723296822,0.3557825352534496,,,,,,,direction_family,,0.914861329135228,0.35442685594649914,0.169971794596256,0.08454654512488158,0.2551061514643835,,,,,P4_state_shuffled_atlas,1536,,,quantization_decomposition,,,2
0.02284570975024866,0.4392981105439448,,,,,,,task,,0.9400819683227147,0.25285293545858367,0.3667495107214174,0.13992965595439233,0.49687648226261577,,,,,P5_effect_shuffled_atlas,1536,,,quantization_decomposition,,,bowl_on_plate
0.02264527827836719,0.38371577145205893,,,,,,,task,,1.2934266770703162,0.1790159986334374,0.21586236153791746,0.01019283966199191,0.2200809803566318,,,,,P5_effect_shuffled_atlas,1536,,,quantization_decomposition,,,plate_push
0.023019735903463706,0.47312265690640826,,,,,,,task,,0.592996151237042,1.1215451023355778,0.0,0.3113361394137504,0.33973589154567113,,,,,P5_effect_shuffled_atlas,1536,,,quantization_decomposition,,,stove_turn_on
0.022101429649519635,0.37567639328917707,,,,,,,task,,0.9368591825343211,0.06436481985376606,0.3581716954186551,0.014909967011789158,0.5040763016273538,,,,,P5_effect_shuffled_atlas,1536,,,quantization_decomposition,,,wine_rack
0.022472209807600382,0.07840288324904965,,,,,,,phase,,0.0,2.4747510911057743e-08,1.629456807963174e-29,0.0,0.39201439149773726,,,,,P5_effect_shuffled_atlas,1536,,,quantization_decomposition,,,free_space
0.022446811653499155,0.56799095568749,,,,,,,phase,,1.538782199421851,0.42824328502183096,0.25585313782846875,0.1316533058929306,0.48542285027236876,,,,,P5_effect_shuffled_atlas,1536,,,quantization_decomposition,,,pre_contact
0.022861914228553108,0.4917962210332498,,,,,,,phase,,1.1555143182627032,0.4974071769866873,0.3383059688480398,0.12333632680573924,0.3444173142630797,,,,,P5_effect_shuffled_atlas,1536,,,quantization_decomposition,,,contact_onset
0.022831217891946542,0.5336228722217995,,,,,,,phase,,1.0690674614798399,0.6921283695253355,0.34662446100148164,0.22137896934325396,0.3389150997590867,,,,,P5_effect_shuffled_atlas,1536,,,quantization_decomposition,,,post_contact
0.022659100552698874,0.4236164432316228,,,,,,,direction_family,,0.9481103416252475,0.4145213355414616,0.23957911169300125,0.11419021342881075,0.4016812138695929,,,,,P5_effect_shuffled_atlas,3072,,,quantization_decomposition,,,0
0.02070151390398153,0.40807061644143633,,,,,,,direction_family,,0.9164857553857789,0.3909245874776457,0.22815916201291364,0.12672606473808568,0.37805751259275805,,,,,P5_effect_shuffled_atlas,1536,,,quantization_decomposition,,,1
0.024592438572219915,0.41650942928690715,,,,,,,direction_family,,0.9506575405281202,0.39781159772079605,0.23346618227907398,0.1212621104462166,0.37934971546032886,,,,,P5_effect_shuffled_atlas,1536,,,quantization_decomposition,,,2
0.023089839737084908,0.383209816014845,,,,,,,task,,0.9219767655222499,0.17709981025199997,0.29969819257920505,0.14220853674487424,0.37506577497589594,,,,,P6_random_latent_atlas,1536,,,quantization_decomposition,,,bowl_on_plate
0.02386327624559698,0.3252930461897639,,,,,,,task,,1.2017166058870938,0.12186670978780449,0.12787425182440965,0.012626813816573351,0.1623808496329381,,,,,P6_random_latent_atlas,1536,,,quantization_decomposition,,,plate_push
0.02387608062377923,0.39243984304244656,,,,,,,task,,0.5702078609893853,0.9785222884578872,0.0,0.1605101428538727,0.2529589229110875,,,,,P6_random_latent_atlas,1536,,,quantization_decomposition,,,stove_turn_on
0.02382704270607661,0.3603286320813572,,,,,,,task,,0.9690830702023168,0.043227629813804506,0.29203798135342846,0.014766648523087664,0.48252783051414855,,,,,P6_random_latent_atlas,1536,,,quantization_decomposition,,,wine_rack
0.02359956583527471,0.05860073018205835,,,,,,,phase,,0.0,2.334493614175723e-08,1.5556856417162618e-29,0.0,0.2930036275653556,,,,,P6_random_latent_atlas,1536,,,quantization_decomposition,,,free_space
0.023200251805117977,0.5116864333138286,,,,,,,phase,,1.4856428578566139,0.3686555895454097,0.2351303307631403,0.09389540094454583,0.37510798745943313,,,,,P6_random_latent_atlas,1536,,,quantization_decomposition,,,pre_contact
0.023672450327088906,0.4525226914552092,,,,,,,phase,,1.221954576000997,0.422508360727742,0.2475742288476923,0.06587682558306604,0.30469946611654825,,,,,P6_random_latent_atlas,1536,,,quantization_decomposition,,,contact_onset
0.02418397134505614,0.4384614823773165,,,,,,,phase,,0.9553868687434347,0.5295524646934083,0.23690586614621054,0.1703399154107961,0.30012229689273323,,,,,P6_random_latent_atlas,1536,,,quantization_decomposition,,,post_contact
0.023812834090110046,0.36929331601486376,,,,,,,direction_family,,0.9212009173611566,0.3328049156776551,0.18511380677359765,0.08454603471850437,0.3228009055434053,,,,,P6_random_latent_atlas,3072,,,quantization_decomposition,,,0
0.021789918251030094,0.36290354863209157,,,,,,,direction_family,,0.9190027301487026,0.3241394625679617,0.17278940796525408,0.08243207878276472,0.31615406369577476,,,,,P6_random_latent_atlas,1536,,,quantization_decomposition,,,1
0.025240652881287556,0.35978115666659344,,,,,,,direction_family,,0.9015797377300302,0.33096714438822444,0.17659340424459372,0.07858799371863451,0.3111775032514846,,,,,P6_random_latent_atlas,1536,,,quantization_decomposition,,,2
0.017644604512821866,0.3590981138832315,,,,,,,task,,0.8311865964281192,0.20170772070757367,0.28764524931913454,0.11084568311588856,0.3641053198454414,,,,,UG_NCEA_coverage_50,1536,,,quantization_decomposition,,,bowl_on_plate
0.020723599686339095,0.2912599097026798,,,,,,,task,,1.0989542870871631,0.11503850095589079,0.12018318632780432,0.009205863628866552,0.11291771051367372,,,,,UG_NCEA_coverage_50,1536,,,quantization_decomposition,,,plate_push
0.01976742076846883,0.35549763568644693,,,,,,,task,,0.5018334833593785,0.9120338076368357,0.0,0.16929028309709926,0.19433060433892124,,,,,UG_NCEA_coverage_50,1536,,,quantization_decomposition,,,stove_turn_on
0.019401639444677207,0.3322480693247854,,,,,,,task,,0.9166862729416705,0.048310357780437074,0.2893556631471297,0.015137047798428982,0.3917510049562609,,,,,UG_NCEA_coverage_50,1536,,,quantization_decomposition,,,wine_rack
0.01980835469073386,0.04064200945700749,,,,,,,phase,,0.0,1.977174304897607e-08,1.2683962512136966e-29,0.0,0.20321002751329434,,,,,UG_NCEA_coverage_50,1536,,,quantization_decomposition,,,free_space
0.020409287167633985,0.4779553572441178,,,,,,,phase,,1.3698764437223943,0.37117474957106017,0.20410433708739154,0.10688361492013303,0.3377376409196103,,,,,UG_NCEA_coverage_50,1536,,,quantization_decomposition,,,pre_contact
0.019411232867681965,0.4025267417940051,,,,,,,phase,,1.0342473074971472,0.41960463158142614,0.2349728319755886,0.059053619307165794,0.2647553186086979,,,,,UG_NCEA_coverage_50,1536,,,quantization_decomposition,,,contact_onset
0.017908389686257197,0.4169796201020131,,,,,,,phase,,0.9445368885967902,0.4863109861565078,0.25810692973108845,0.13854164341298453,0.2574016526126948,,,,,UG_NCEA_coverage_50,1536,,,quantization_decomposition,,,post_contact
0.019482098942347776,0.3368830536493306,,,,,,,direction_family,,0.8418819774519876,0.31672214858145437,0.18252019920410337,0.06962515369810086,0.27366578931100666,,,,,UG_NCEA_coverage_50,3072,,,quantization_decomposition,,,0
0.01744132936354614,0.34201055250531653,,,,,,,direction_family,,0.8271812745529578,0.32025565754245683,0.17943005205951068,0.09517584933582811,0.2880099290358292,,,,,UG_NCEA_coverage_50,1536,,,quantization_decomposition,,,1
0.021131737164065315,0.3223270687931659,,,,,,,direction_family,,0.8377154103593986,0.3233904323753716,0.15271364832635104,0.07005272090825349,0.22776313199645473,,,,,UG_NCEA_coverage_50,1536,,,quantization_decomposition,,,2
0.018563936133485028,0.35794822814345323,,,,,,,task,,0.8446548800959969,0.20219156414935688,0.2859401535082435,0.11018806876702016,0.3467664741966488,,,,,UG_NCEA_coverage_70,1536,,,quantization_decomposition,,,bowl_on_plate
0.02160030471522853,0.2948805676055016,,,,,,,task,,1.1192615125999497,0.11467872062987887,0.11509196771241866,0.009124042649619921,0.11624659443564073,,,,,UG_NCEA_coverage_70,1536,,,quantization_decomposition,,,plate_push
0.02261593042649987,0.3459215894693137,,,,,,,task,,0.5393024026251024,0.8504383942430348,0.0,0.16659037525215079,0.17327677522628057,,,,,UG_NCEA_coverage_70,1536,,,quantization_decomposition,,,stove_turn_on
0.0202757232756421,0.3313665517062306,,,,,,,task,,0.9265328787632461,0.049413134000482806,0.2846762786998352,0.014892515469695085,0.38131795159789394,,,,,UG_NCEA_coverage_70,1536,,,quantization_decomposition,,,wine_rack
0.02140859099187305,0.03291835776775764,,,,,,,phase,,0.0,1.5765871232276262e-08,1.17855033599299e-29,0.0,0.16459177307291697,,,,,UG_NCEA_coverage_70,1536,,,quantization_decomposition,,,free_space
0.02174276827201378,0.47175086724420834,,,,,,,phase,,1.3827740728579077,0.35260169030482774,0.19451407083990116,0.10553936034404333,0.32332514187436134,,,,,UG_NCEA_coverage_70,1536,,,quantization_decomposition,,,pre_contact
0.020398864025066455,0.4123864444668439,,,,,,,phase,,1.065153966408665,0.41966351937732255,0.2381786179648934,0.06937244377056782,0.2695636748127707,,,,,UG_NCEA_coverage_70,1536,,,quantization_decomposition,,,contact_onset
0.019505671261902235,0.4130612674456893,,,,,,,phase,,0.9818236348177218,0.4444565875747319,0.25301571111570276,0.1258831980238748,0.26012720569641506,,,,,UG_NCEA_coverage_70,1536,,,quantization_decomposition,,,post_contact
0.02086385573755359,0.3330240469375005,,,,,,,direction_family,,0.8529700453930137,0.30381371007432184,0.17789865378882952,0.06763841159538407,0.26279941383595357,,,,,UG_NCEA_coverage_70,3072,,,quantization_decomposition,,,0
0.01887636676137068,0.3325453247633298,,,,,,,direction_family,,0.854680379389726,0.2816056478209389,0.1715707927993949,0.09139734643131352,0.26347245737527564,,,,,UG_NCEA_coverage_70,1536,,,quantization_decomposition,,,1
0.022451816314377652,0.3315235182861683,,,,,,,direction_family,,0.8691312039085416,0.32748874505317077,0.15834029954344345,0.07412083251640428,0.22853651040928114,,,,,UG_NCEA_coverage_70,1536,,,quantization_decomposition,,,2
0.022415141397254906,0.34938782509994976,,,,,,,task,,0.8799213663772356,0.19433711010125476,0.2623999342384493,0.10503136372352485,0.3052493510592844,,,,,UG_NCEA_coverage_90,1536,,,quantization_decomposition,,,bowl_on_plate
0.02160030471522853,0.2948805676055016,,,,,,,task,,1.1192615125999497,0.11467872062987887,0.11509196771241866,0.009124042649619921,0.11624659443564073,,,,,UG_NCEA_coverage_90,1536,,,quantization_decomposition,,,plate_push
0.022954911673519318,0.3420305864587528,,,,,,,task,,0.5360192149437969,0.8444243030781798,0.0,0.170663161021396,0.1590462532503913,,,,,UG_NCEA_coverage_90,1536,,,quantization_decomposition,,,stove_turn_on
0.02103726947276527,0.3395201177149745,,,,,,,task,,0.9464162071465054,0.0564951339119647,0.28352816277938847,0.019554480238483184,0.3916066044985303,,,,,UG_NCEA_coverage_90,1536,,,quantization_decomposition,,,wine_rack
0.022503568051097742,0.026941592486444493,,,,,,,phase,,0.0,1.9502639851924298e-08,1.2452364888672296e-29,0.0,0.13470794292958257,,,,,UG_NCEA_coverage_90,1536,,,quantization_decomposition,,,free_space
0.02316486051907533,0.47545491473137674,,,,,,,phase,,1.4147437166257901,0.34065829755694704,0.1948946425072823,0.10957806136708582,0.3173998555997785,,,,,UG_NCEA_coverage_90,1536,,,quantization_decomposition,,,pre_contact
0.02080158752139633,0.41553691355338485,,,,,,,phase,,1.082208918852574,0.41952674701446807,0.23578558196927377,0.06937213415471896,0.2707911857758895,,,,,UG_NCEA_coverage_90,1536,,,quantization_decomposition,,,contact_onset
0.021537611167198614,0.4078856761079724,,,,,,,phase,,0.9846656655891234,0.4497502036472231,0.23033984025370033,0.12542285211121917,0.24924981893859613,,,,,UG_NCEA_coverage_90,1536,,,quantization_decomposition,,,post_contact
0.02209811952583592,0.3333187118246901,,,,,,,direction_family,,0.8684585310002716,0.3057122410619306,0.16984571501094056,0.07125126606328097,0.25132580598702675,,,,,UG_NCEA_coverage_90,3072,,,quantization_decomposition,,,0
0.020168097418532944,0.3259948072861553,,,,,,,direction_family,,0.868218774683403,0.27887998870803327,0.16049837552978194,0.0814247220554721,0.2409521754540863,,,,,UG_NCEA_coverage_90,1536,,,quantization_decomposition,,,1
0.023643290788563216,0.333186865943643,,,,,,,direction_family,,0.8764824643835413,0.3196307968893836,0.16083025917859337,0.08044579345098991,0.22854501581570694,,,,,UG_NCEA_coverage_90,1536,,,quantization_decomposition,,,2
,,,,,,,,,28,,,,,,,0.03757859769111822,0.06157274158722606,0.0018588209552123168,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,28,,,,,,,0.8580178560263411,1.6630540364566542,0.3471929014822582,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,28,,,,,,,0.7015519304584249,1.0116284496677357,0.2732477897774634,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,28,,,,,,,0.947737568065627,1.3906443815593896,0.3260597323288637,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,29,,,,,,,0.045392411771977614,0.09263294579966545,0.0062588624041669165,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,29,,,,,,,0.10316411721073995,0.19932938542722253,0.015406577295855059,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,29,,,,,,,1.1757338370547934,1.4297465664654885,0.3865624499648332,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,29,,,,,,,0.19842019572769368,0.2871909229865756,0.028090172098150196,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,30,,,,,,,0.0650344721641904,0.13408874913013138,0.006660376521637398,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,30,,,,,,,0.8477751895042319,1.179939460970176,0.2907119511658915,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,30,,,,,,,0.5544037649043944,1.0182102488270999,0.0930303080918307,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,30,,,,,,,0.9628587806547046,1.4538457590789948,0.42469724159787625,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,31,,,,,,,0.027867676487385792,0.036922376669629976,0.0021433499710949433,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,31,,,,,,,0.3508033007691004,0.40383507366809446,0.09719310578190903,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,31,,,,,,,0.1601005639101904,0.2691368742522879,0.03053170742690253,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,31,,,,,,,0.8517787793297039,1.6688669064652002,0.314223048518494,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,bowl_on_plate,
,,,,,,,,,28,,,,,,,0.08613798552997373,0.2725516418340646,0.007408190026475181,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,plate_push,
,,,,,,,,,28,,,,,,,0.8905023721802497,0.9146344085526518,0.3018698780207773,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,plate_push,
,,,,,,,,,28,,,,,,,0.19324459063476038,0.24604116574241774,0.03408411032157394,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,plate_push,
,,,,,,,,,28,,,,,,,0.6041750826860812,1.244953410795114,0.3430200664520349,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,plate_push,
,,,,,,,,,29,,,,,,,0.03735812152183684,0.08413402394418784,0.006794401412862347,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,plate_push,
,,,,,,,,,29,,,,,,,0.4649632533033724,0.6936921849642136,0.17888085909438747,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,plate_push,
,,,,,,,,,29,,,,,,,0.09042737487530818,0.12227388722177879,0.026178175190653064,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,plate_push,
,,,,,,,,,29,,,,,,,0.29735062834511367,0.44033982532632776,0.1263399507631949,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,plate_push,
,,,,,,,,,30,,,,,,,0.11032742675848616,0.37177270404496415,0.017128596994883012,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,plate_push,
,,,,,,,,,30,,,,,,,0.713576927217572,0.7223106796295823,0.1957206572500371,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,plate_push,
,,,,,,,,,30,,,,,,,0.29737470056565735,0.6057634660628913,0.05958695253641547,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,plate_push,
,,,,,,,,,30,,,,,,,0.3666573195773674,0.5894756540516859,0.08250944699669359,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,plate_push,
,,,,,,,,,31,,,,,,,0.05364524856447849,0.13463731231266715,0.007636376401810956,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,plate_push,
,,,,,,,,,31,,,,,,,0.609245580058979,0.7972934218813634,0.1215681415168584,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,plate_push,
,,,,,,,,,31,,,,,,,0.5617398374444099,1.1262398304407162,0.14488169751115723,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,plate_push,
,,,,,,,,,31,,,,,,,0.371637980488217,0.7618204787619224,0.09667656502959114,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,plate_push,
,,,,,,,,,28,,,,,,,0.019784094119767726,0.018049529521775125,0.0010323547099712535,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,28,,,,,,,0.1392419418048234,0.13455632907211962,0.011261823753995157,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,28,,,,,,,0.4684992534280941,0.1849056252983442,0.011766327741298576,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,28,,,,,,,0.30325988611445137,0.5653564488922533,0.05777160367894437,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,29,,,,,,,0.25891590566462613,0.759821519512549,0.04276510309421779,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,29,,,,,,,0.6082074184496981,0.6239908243456164,0.11277601530709569,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,29,,,,,,,0.5422136816577291,0.8311668573312166,0.2594452471941794,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,29,,,,,,,0.1227568609569083,0.1796317500516792,0.0128253279727707,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,30,,,,,,,0.026691275201636583,0.03598450887938428,0.002214915512869013,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,30,,,,,,,0.8373080837226989,1.3125656179847924,0.1866588705765564,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,30,,,,,,,0.47349607886706796,0.4320662628923548,0.12854088642032205,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,30,,,,,,,0.4856605225142217,0.6208895905119728,0.10590076867633175,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,31,,,,,,,0.02322245582554388,0.03637577427118969,0.0021942717262832616,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,31,,,,,,,0.5678090737023966,0.8586811206463478,0.07378940433835365,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,31,,,,,,,0.23924767793809468,0.6535478211432598,0.08390005251313075,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,31,,,,,,,0.27819860270759184,0.5800351773541935,0.15737976148756772,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,stove_turn_on,
,,,,,,,,,28,,,,,,,0.02516614866539173,0.04197399078961405,0.001039631018804579,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,wine_rack,
,,,,,,,,,28,,,,,,,1.050779297113796,1.1727870359489603,0.6053091166119011,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,wine_rack,
,,,,,,,,,28,,,,,,,0.818845976238338,0.48411576012703433,0.15263013502091097,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,wine_rack,
,,,,,,,,,28,,,,,,,1.2022836908104697,1.2872926512435843,0.4407987881058814,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,wine_rack,
,,,,,,,,,29,,,,,,,0.023780799533664174,0.028863565119036445,0.0017734457082808977,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,wine_rack,
,,,,,,,,,29,,,,,,,0.7636265800597348,1.557745817313089,0.27253369495730134,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,wine_rack,
,,,,,,,,,29,,,,,,,0.536242692830567,0.7803636429293639,0.05294117704861728,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,wine_rack,
,,,,,,,,,29,,,,,,,0.14984192892829182,0.303851821051327,0.018635392829164044,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,wine_rack,
,,,,,,,,,30,,,,,,,0.03771123873816989,0.06906109026232231,0.004013225267434761,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,wine_rack,
,,,,,,,,,30,,,,,,,0.6703672795666203,1.1425759183509967,0.14358666002420942,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,wine_rack,
,,,,,,,,,30,,,,,,,0.5783211636765838,0.7834186062381817,0.1360753612019271,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,wine_rack,
,,,,,,,,,30,,,,,,,0.04638486479514357,0.09650454440230403,0.0026707677023891548,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,wine_rack,
,,,,,,,,,31,,,,,,,0.020411953553019963,0.017372266170836037,0.0013324206356153292,PHYSICAL_SUPPORT,,free_space,,support_nonlinearity,development,wine_rack,
,,,,,,,,,31,,,,,,,1.1954999839485159,1.2512433368220497,0.41931138872076384,PHYSICAL_SUPPORT,,pre_contact,,support_nonlinearity,development,wine_rack,
,,,,,,,,,31,,,,,,,0.8285079085162834,1.061684526160155,0.1666309212981478,PHYSICAL_SUPPORT,,contact_onset,,support_nonlinearity,development,wine_rack,
,,,,,,,,,31,,,,,,,0.04518441551513738,0.08287485775585941,0.00433905807631499,PHYSICAL_SUPPORT,,post_contact,,support_nonlinearity,development,wine_rack,
